Motor_Temperature,Vibration_Level,Power_Consumption,Robot_ID_Robot_1,Robot_ID_Robot_2,Robot_ID_Robot_3,Region_Rural,Region_Urban,Failure_No,Failure_Yes
0.30861388928720657,0.5566375658295942,0.3006990316574969,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.3462741204665285,0.48740915064850887,0.8690446594701244,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.3644619481243896,0.6324483180317341,0.3500086738976853,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.45216912540800913,0.6823423273668701,0.8546406611333812,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.42597635640378506,0.5270053459538333,0.6477547027723232,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.31133262012901186,0.7425601923571012,0.3267562403145947,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.6136208201606812,0.44186547110853314,0.33728358587968255,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.2868468451440185,0.26567129014127255,0.8166328417715758,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.6100426771959246,0.7688312417633105,0.8895871550123933,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.44706039375082374,0.7094631248344295,0.905072630240733,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.1866462361810366,0.5130961184296926,0.9120540807371453,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.5130901282655371,0.5134328426963507,0.8565897547482828,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5812002407429244,0.5030589799698025,0.18218958651384076,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.38282670492887805,0.3536291404312152,0.6286734164417216,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.4181662593752282,0.35501473147506346,0.12534517501622555,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.3959114859546191,0.38985281728309107,0.5585706140683289,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.7421753322678037,0.7732423186059715,0.6544197300086778,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5496635504668779,0.743245549155787,0.1449401241610362,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.3488491961377429,0.36202423032481656,0.739914364092485,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.4852470275041325,0.6293486773754992,0.5906309750640515,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.25559885002406246,0.32691357902042417,0.8251402405612418,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.7686233732443972,0.8455008053091309,0.47099928498833066,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.5717188197793344,0.5745406013809726,0.7128524554939581,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.3538458170581531,0.4107970555031011,0.7833014075798626,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.38280868889811237,0.7615814867468779,0.08166303965651589,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.7162380179179169,0.752261688473958,0.051447446021889,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.3872731960158178,0.5950567761825394,0.8065193434247686,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.23986094476738962,0.9565685992030311,0.43696536033539646,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.43226129616453135,0.6419359837943964,0.6825753151887124,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.5141500379286519,0.6991698651366984,0.3744455829068667,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.5506649028763089,0.5118233333473751,0.2821562245046485,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.4897086536145272,0.5864318494616789,0.14645092847073982,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.6534639054105493,0.47428693180345805,0.5754474828106799,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.2723658237997224,0.6171159075885098,0.5623826685482904,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.5806182826774535,0.42492880355461593,0.9180861060124386,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.30567596609857905,0.6766429220133412,0.7101000306535981,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.5245480485966172,0.7148312147976686,0.7601037334218832,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.7553246465104795,0.933580052542136,0.7129489963122109,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.6562276079693854,0.40849500473746647,0.8684727352547181,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.3706077803166552,0.4731724940061911,0.011126086061397089,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.22639704244875003,0.7505579371894131,0.9836495535575118,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.5001969756340527,0.3802128446251203,0.8024620885871474,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.25966546659745204,0.5286334506782804,0.2686159806367474,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.3398857444600585,0.6547083741773294,0.08594922592455578,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.08011931108425863,0.4157101545092814,0.37766032732983557,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.6289305161301826,0.5117804944106651,0.029834499999178865,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.40731753374316026,0.5859705494775586,0.6088508625845828,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.26750766533619097,0.7026669504184097,0.5764848333451371,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5346873392788243,0.6295986341498497,0.4370575451189149,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.17917662391634437,0.44086718925717394,0.1568425138143279,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.3831634871067564,0.7415277685996259,0.01667216056635512,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.5378104428928374,0.6559200930601996,0.4251785605451106,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.39216846082276824,0.6394650476466297,0.8373830437140504,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.39389997357672657,0.5707032268708304,0.7111894341804792,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.6221314461277072,0.6341706292004539,0.26799102541480835,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.38079148360740245,0.6249248908167513,0.0005405885606264427,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.4641639750076232,0.5756921915208638,0.07206491340488852,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0021298433626490976,0.49966828767368276,0.13441323785559023,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.2830924962149508,0.554746272083729,0.2460071993401025,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5214940679850333,0.4174545148689519,0.752479545622788,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.25748627908313937,0.4103859357738715,0.47895470382300687,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.2617762419459633,0.6668250749568732,0.22145908539987413,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7255912932489408,0.46733817018917534,0.2516812419671144,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.3597293101958434,0.6935225900746963,0.8427452742920085,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.32432813688648077,0.3226657893537378,0.7366116008343764,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.680941383290055,0.47674661291728093,0.19272153685283633,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.4620589842326459,0.5591072745878366,0.8328707814831946,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.45323363380169224,0.5915822472873394,0.14783115216205478,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.6887715082569756,0.47842602040168536,0.516964907304968,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.3606912755730134,0.40318895880982064,0.5843027587157039,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.6188266654798116,0.41495081335540895,0.9534979886115134,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.4235745449235384,0.4538674447404809,0.3844785955539263,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.2495921560114125,0.8257467003843273,0.7903224171748859,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.13450274355579883,0.7335963481544002,0.4336245092145765,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.5482632742387779,0.7255224238184468,0.9835128285105044,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.3745584872106469,0.6163059484698648,0.022228378881629096,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.23089827388701023,0.37114219049719166,0.7046186638196046,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.6136999349055914,0.591504594079994,0.9504257448591673,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5418464994029308,0.348156058504011,0.9026443373638098,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.4368469401861381,0.4006933837367781,0.9061184262864868,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.48342904849389456,0.5481952078571634,0.8028775077987704,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.49858328787907813,0.3126684178680127,0.8179005740050012,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.35221012164228416,0.2939890738728699,0.21253281935440915,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5492459828496161,0.46224319638006794,0.8327547220962865,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.5791805124704066,0.7366664100279432,0.4225095174114022,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.4614311664881383,0.4894019978091625,0.5423631072874342,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.34445343313035237,0.45796633629829586,0.8605723714898954,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.26345039534992365,0.364379345640373,0.6699779295876407,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.21490216121894834,0.5253883991334323,0.4958046453506073,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.5587749505891171,0.48086011325644673,0.5758739208235617,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.6018716006950555,0.5593380680484958,0.10042918322187533,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.49713294120536733,0.5587574197518659,0.39106969566277994,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.4302294434935221,0.6728212365145886,0.5909051884814742,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.4765359020653892,0.5140342420220932,0.6184971834941615,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.34026835944381895,0.5888609248513218,0.5006449304589502,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.37509978171488756,0.4814521496838655,0.823874725969806,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.33645157130747205,0.7277714137528276,0.9126274088655126,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.6014222418961781,0.4526103881395025,0.7031784719773209,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.3216082691426849,0.46935196740502927,0.39987158870706874,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.4791876256405838,0.6029167642182511,0.6500525549899616,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.46962770568232304,0.6525751428256967,0.04793387442794361,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5300317481814554,0.6142324280880769,0.6554223960248964,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.33937712974167367,0.5016028262885291,0.8212471346528851,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.3159537799280059,0.2586396954427419,0.2678246026346074,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.28363354434951527,0.34563306942195904,0.10287092067754888,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5453280279120467,0.7329320342454226,0.4549884899856316,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.6955181032138866,0.5099804681723217,0.7950646334731142,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.4808813034566206,0.45335504289620054,0.7585474029746018,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5349822091651901,0.6734246088117453,0.01616154325234298,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.7368201565421428,0.5365533870288679,0.7922720416379143,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.516714849564134,0.41416427834585523,0.9645050332204876,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.5635754847569896,0.603685416249115,0.21862892829543346,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.5357563237849636,0.4119221619013076,0.7879719698033667,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.7064229109967239,0.6742276602040871,0.23228422389013503,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.2920314194212905,0.4911422159495845,0.15349542509816927,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5581274722277105,0.34531010971135756,0.8594951315315151,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.3909149170275321,0.35269159206160805,0.4416515608078375,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.28023260834775643,0.4118258537485102,0.5699367095755199,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.2699207038171434,0.760515620921732,0.5216721846721242,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.41465704085986643,0.6985618852489773,0.3190194252695562,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.4633602983602443,0.6597143887833891,0.03278468355640163,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.5832887902195121,0.28103594059195824,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.6915712028660652,0.5134026811021007,0.22938979812806504,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.5553534293940792,0.5385575554185272,0.7001005221626984,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.7154411962659322,0.45590771404365904,0.6006470782736744,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.5550551417235299,0.5692130517121603,0.08102746513046655,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.48984260539770985,0.7873347396973023,0.26855442132039054,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.4428073166146802,0.3027834001353883,0.09700832215997335,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.34509750272795636,0.44064751088485044,0.43140881016306,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.7129652950117114,0.23151228679781508,0.5196484183793033,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.3007360916502926,0.6875644894185375,0.498979201605142,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.5433733969371979,0.3864357512752554,0.9378852376596682,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.3779185177616087,0.42357329169679947,0.3887077745034577,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.47281466241377346,0.49527754865665663,0.6968622179489472,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.4716023417391537,0.42973788820442305,0.9152825965677147,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.4243036374252471,0.6125604067194804,0.8212712167492269,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.42551202504191954,0.530739549070006,0.9681066254594186,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.3374441796979264,0.3440824826107325,0.12929179269605506,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.7676276223435583,0.5355463800806091,0.05330982968135611,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.4563437323301891,0.6057998488161963,0.44581859705026816,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.893719458027215,0.7902235810131111,0.7498647140793031,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.6655890561514173,0.5196296065496893,0.33510955344647475,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.6285199184350456,0.6463271360065336,0.2766979452749059,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.6396827801589815,0.5714853149027604,0.926068154485068,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.3039944922360429,0.6652009367622995,0.29950723949071123,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.5231091451031229,0.4300356134943284,0.20700063974066474,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.3350108119822628,0.6493921290210111,0.3449948698826,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.43083536645176235,0.36592909983614064,0.034783793180396705,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.6525005619953923,0.4412206642709352,0.5499354398941461,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.6652756678816327,0.222505650234859,0.46282562373259584,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.27940086105236106,0.5453970532094486,0.4478762207058533,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.566209673102205,0.43255363519541334,0.49706433756155355,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.4722105318943981,0.4523420683950299,0.09982632752432452,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.5888195967256942,0.7850344769059012,0.3629749792467236,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.46911794911882976,0.40753366538196445,0.1507238433311071,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.46753178583433974,0.4858057313282448,0.73689234323951,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.7224185819514206,0.4360051557687056,0.598571125714767,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.37341322222044226,0.5825660689943299,0.9253130710082278,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.36440570691170815,0.36326526137367776,0.8008273572103841,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.3660248713754568,0.723494268801354,0.43175837181848853,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5165267802419189,0.5553227036067306,0.8842311000935339,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.6388553025663082,0.6240809471280582,0.3276539957415372,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5954421474799536,0.7407106695147075,0.26970261216609903,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.6389186490829655,0.5641775947185875,0.2200451299104338,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.224407071802746,0.34502989301855724,0.06487630176805759,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.49260348570128243,0.81715577275336,0.7926107544644674,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.23720766373508817,0.6125819600959913,0.8758308032619215,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5199754716730767,0.6290060904708942,0.9800395826644159,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.46988399038195694,0.6757867417444885,0.39595245548531666,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.5933973638175776,0.6892469114345572,0.7300036878752505,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.2448257553429023,0.7439506909025856,0.9249320372105654,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.6137526615220197,0.46155315341623293,0.3958101666614806,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.28542640912782136,0.6168412080832734,0.018173540643148245,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.3896232039569052,0.6416016304721578,0.5750979257138251,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.37514576106034747,0.5550254402920688,0.2487893015579985,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.7717287432637308,0.4928201291297074,0.5939264721694122,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.5579992396590172,0.6696028954209449,0.21471942342831318,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.4224209668801393,0.7055855518239129,0.6532088931456255,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.4309308124651978,0.5694630620477749,0.762817893701657,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.46515745963599375,0.638989992631495,0.5391716117308034,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.34016391742127716,0.6002751182038615,0.7500572733128086,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.5197043616346688,0.3910423019523972,0.9756626093297196,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5361937360906583,0.4471073076620652,0.24746691855402148,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.6976656186601657,0.5163450313705311,0.1574646537538531,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.29984348017008067,0.3989775155106454,0.7595459953265506,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.6439232505277188,0.4747014316605257,0.4237412327530805,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.7048105012284578,0.5090499926346644,0.7852147833706455,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.36966026981244204,0.5926962851474613,0.31169491156410456,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.6007584540246131,0.16190298985343402,0.9802009935290505,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.5091220034265285,0.4378656582956234,0.2287261706727297,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.5241044947931808,0.6961851776093477,0.4828542273243741,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.1796544835827938,0.6779127864081286,0.7961170613588815,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.5344390398629775,0.535312840814532,0.5473350078861856,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0863530259392391,0.40565622360685893,0.8254796357057308,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.46877735961260636,0.7291779339894238,0.9660148335436871,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.6107240014752215,0.5677084409600687,0.49320548240864515,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.236928013650467,0.4513903631310743,0.6526671283953358,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.3923813285641291,0.576717376769534,0.5496128454474127,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.31607997155245715,0.2347705287224592,0.8821102189227326,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.3588044133478563,0.23907974841647336,0.20187823187261733,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.5896115707682197,0.41444084087868205,0.048143109046206334,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.49385807817724436,0.7264517963911791,0.35212120995506613,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.29259227909886865,0.4126008896086282,0.44784938265122287,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.4819082196056921,0.6746879932260824,0.976064927100345,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.41118230749199136,0.6558016307835518,0.9676131817728433,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.30918336831037885,0.6777568923738568,0.10777822838300755,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.4576335924223429,0.6662208876425385,0.5131992704542652,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.45926766609256986,0.6505976340665243,0.9500593898894072,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.5179986119328968,0.573413731709575,0.32370731967314503,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.7298012516921191,0.6188727824782206,0.7822034375354738,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.3795592420308498,0.33942405143623733,0.2314662486383272,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.6563471805730827,0.6076937846795847,0.5932037771637437,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.1804758852859527,0.7418154512277566,0.6418251057585262,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.2807731380480276,0.23715198607074425,0.7521830521573076,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.3303224482984992,0.4603012371668491,0.21575628839131378,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.42039714505803105,0.5649763660552437,0.013428101220789967,1.0,0.0,0.0,1.0,0.0,1.0,0.0
