Robot_ID,Region,Motor_Temperature,Vibration_Level,Power_Consumption,Failure
Robot_3,Urban,50.068546,0.10143899,15.594075,No
Robot_2,Urban,50.977604,0.09926242,15.25342,Yes
Robot_3,Urban,50.060913,0.10129424,16.123838,No
Robot_3,Urban,50.175938,0.10088695,17.93645,No
Robot_2,Rural,50.561363,0.09852483,12.123235,Yes
Robot_3,Urban,50.034184,0.10140476,15.56776,No
Robot_1,Urban,50.21408,0.1019093,14.434091,No
Robot_1,Rural,49.923977,0.099576846,16.980082,No
Robot_1,Rural,50.79754,0.10146961,15.981722,Yes
Robot_1,Rural,50.935787,0.103319444,11.706617,Yes
Robot_3,Rural,50.793987,0.10022614,19.643496,No
Robot_2,Rural,50.193237,0.095402755,19.991865,Yes
Robot_2,Rural,50.952244,0.09980901,19.85326,No
Robot_1,Urban,50.146343,0.10299259,10.660087,No
Robot_1,Urban,50.166145,0.10279072,11.007394,No
Robot_2,Rural,50.6286,0.10105654,13.271956,No
Robot_2,Urban,50.381477,0.10164317,15.227457,No
Robot_2,Rural,50.872086,0.10018319,19.246128,No
Robot_2,Urban,50.361004,0.10115716,17.868238,No
Robot_1,Rural,50.234188,0.10001151,19.156427,Yes
Robot_1,Rural,50.265923,0.10032049,18.733704,Yes
Robot_1,Urban,50.077663,0.10182843,15.932222,No
Robot_3,Urban,50.067337,0.10125845,16.28717,No
Robot_3,Urban,50.200104,0.10063644,18.601091,No
Robot_2,Rural,50.123104,0.102640815,10.014995,No
Robot_3,Rural,49.574017,0.10332306,10.251882,No
Robot_1,Rural,49.99203,0.09882769,19.752708,No
Robot_1,Rural,50.371517,0.10064772,18.469683,Yes
Robot_2,Rural,49.52021,0.097891465,19.295292,Yes
Robot_1,Urban,50.172123,0.10177212,15.610842,No
Robot_2,Rural,49.85866,0.09761659,15.132993,Yes
Robot_2,Urban,50.385445,0.101743564,14.556418,No
Robot_2,Rural,50.35351,0.101990364,10.148938,No
Robot_1,Urban,50.12381,0.10190103,14.75358,No
Robot_2,Rural,49.535465,0.09815134,18.27705,Yes
Robot_1,Urban,50.14782,0.102397524,12.276991,No
Robot_2,Rural,50.719734,0.099012665,12.204188,Yes
Robot_3,Urban,50.035564,0.10139592,15.611544,No
Robot_3,Urban,50.14741,0.100900955,17.79344,No
Robot_2,Rural,50.7331,0.10067719,16.670727,No
Robot_1,Urban,50.16258,0.102336995,12.721265,No
Robot_2,Rural,50.96721,0.09979604,19.836044,No
Robot_1,Urban,50.076668,0.10177541,16.178093,No
Robot_2,Urban,50.384434,0.10174708,14.396207,No
Robot_1,Rural,50.38117,0.100797564,17.98902,Yes
Robot_3,Rural,50.16751,0.10184769,14.348869,No
Robot_3,Rural,50.318092,0.10145078,16.542204,No
Robot_3,Rural,50.168648,0.10184469,14.365628,No
Robot_3,Rural,50.149685,0.101896085,14.079004,No
Robot_2,Rural,50.67667,0.10088259,14.783871,No
Robot_3,Urban,50.041485,0.10137177,15.731162,No
Robot_3,Urban,49.904682,0.101952516,12.919125,No
Robot_1,Urban,50.185375,0.10230957,12.433498,No
Robot_1,Rural,49.942356,0.099967286,14.684397,No
Robot_3,Urban,50.463963,0.102443576,13.70439,No
Robot_2,Urban,50.64626,0.10188434,11.649199,Yes
Robot_1,Urban,50.13094,0.10297429,10.69734,No
Robot_1,Urban,50.073128,0.10173317,16.512678,No
Robot_3,Urban,49.75524,0.10275967,10.805172,No
Robot_1,Urban,50.143505,0.10219112,10.990259,Yes
Robot_3,Urban,49.742847,0.10270217,10.854067,No
Robot_1,Rural,50.712303,0.10056281,17.881266,Yes
Robot_1,Rural,50.59919,0.10181172,15.716546,Yes
Robot_1,Rural,49.97882,0.10080971,10.895589,No
Robot_3,Rural,50.02526,0.102482654,11.848733,Yes
Robot_3,Rural,50.233974,0.10167518,15.314042,No
Robot_2,Urban,50.38585,0.10179619,14.174305,No
Robot_1,Urban,50.13377,0.10231882,12.30334,No
Robot_1,Rural,49.937275,0.09858297,19.802149,No
Robot_1,Urban,50.264477,0.10152144,12.020808,Yes
Robot_2,Rural,49.852745,0.09690457,19.849335,Yes
Robot_3,Rural,50.015915,0.102459855,11.875558,Yes
Robot_3,Rural,50.097076,0.10203202,13.352645,No
Robot_1,Urban,50.161385,0.10189992,14.705338,No
Robot_1,Rural,50.33605,0.10049755,18.629854,Yes
Robot_3,Rural,50.14197,0.10429488,10.319312,Yes
Robot_3,Rural,50.1482,0.10190129,14.049062,No
Robot_1,Urban,50.98893,0.101311944,10.950221,Yes
Robot_1,Rural,49.947353,0.09880822,19.666044,No
Robot_3,Urban,50.092495,0.10114952,16.790077,No
Robot_3,Urban,49.912834,0.1019166,13.071758,No
Robot_2,Rural,50.294006,0.10224653,10.062267,No
Robot_1,Urban,49.95146,0.09793575,19.955904,Yes
Robot_3,Rural,50.65304,0.10057234,19.314795,No
Robot_2,Rural,50.726757,0.10069944,16.480497,No
Robot_1,Urban,50.1801,0.102209315,13.155379,No
Robot_2,Rural,50.612453,0.10111189,12.815348,No
Robot_3,Urban,50.032085,0.10141277,15.527204,No
Robot_1,Urban,50.119118,0.10184169,15.290212,No
Robot_1,Rural,50.98691,0.103585616,11.37839,Yes
Robot_2,Rural,51.00573,0.09967057,19.890768,No
Robot_1,Rural,50.131927,0.09951374,19.496592,Yes
Robot_3,Rural,50.05988,0.10321365,10.929026,Yes
Robot_3,Rural,50.247753,0.10163884,15.524423,No
Robot_3,Urban,50.01858,0.104140885,10.575671,Yes
Robot_2,Rural,50.83436,0.10031142,18.866983,No
Robot_1,Urban,50.0815,0.10191335,15.391597,No
Robot_2,Urban,50.39072,0.10202062,12.957942,No
Robot_3,Urban,50.197346,0.10065294,18.558294,No
Robot_2,Urban,50.368084,0.1014688,16.332464,No
Robot_3,Urban,50.05356,0.10131823,15.994199,No
Robot_1,Urban,50.123146,0.10257065,11.635698,No
Robot_1,Rural,50.99209,0.10363621,11.3312,Yes
Robot_2,Rural,50.770256,0.10054947,17.605652,No
Robot_2,Urban,50.37162,0.10151863,15.906514,No
Robot_2,Rural,49.676365,0.098421745,16.568754,Yes
Robot_2,Rural,49.526127,0.09833433,17.139019,Yes
Robot_1,Urban,50.128223,0.10257028,11.678584,No
Robot_1,Rural,50.818233,0.101693355,15.416832,Yes
Robot_2,Rural,50.385685,0.09809342,12.476254,Yes
Robot_2,Rural,50.514137,0.10146013,10.973033,No
Robot_3,Urban,50.017258,0.10147899,15.187249,No
Robot_3,Rural,50.174614,0.10182899,14.453846,No
Robot_3,Rural,50.187294,0.10180164,14.606261,No
Robot_2,Rural,50.324314,0.099129416,10.894526,Yes
Robot_3,Rural,49.927612,0.102483205,11.542712,No
Robot_2,Rural,50.81456,0.10038335,18.561829,No
Robot_1,Urban,50.154278,0.10193019,14.561451,No
Robot_1,Rural,50.39237,0.1007389,18.340397,Yes
Robot_1,Rural,50.754654,0.10104184,16.916058,Yes
Robot_1,Rural,50.04057,0.10208879,10.040754,No
Robot_2,Rural,50.705856,0.10077495,15.822424,No
Robot_1,Urban,50.17054,0.10207751,13.660081,No
Robot_1,Rural,50.086586,0.09922893,19.657986,Yes
Robot_1,Rural,50.963303,0.10329777,11.84275,Yes
Robot_1,Rural,50.961376,0.10346962,11.6166935,Yes
Robot_2,Urban,51.248363,0.09563323,19.998716,Yes
Robot_1,Urban,50.08543,0.10200275,14.823126,No
Robot_3,Urban,50.105545,0.10108734,17.062405,No
Robot_1,Urban,50.100777,0.101744056,16.204576,No
Robot_3,Rural,50.03242,0.10194343,13.039824,Yes
Robot_3,Rural,50.29289,0.10152108,16.158073,No
Robot_1,Rural,50.971863,0.10363379,11.332594,Yes
Robot_2,Rural,50.814583,0.10038806,18.50764,No
Robot_3,Urban,49.853794,0.102169715,12.106938,No
Robot_1,Rural,50.041008,0.099216335,19.565548,Yes
Robot_2,Urban,50.386063,0.10177808,14.376288,No
Robot_2,Rural,50.887688,0.100124575,19.376966,No
Robot_3,Urban,49.943638,0.10178885,13.648811,No
Robot_3,Rural,49.9429,0.10244293,11.666425,No
Robot_1,Urban,50.240807,0.10156394,16.356321,No
Robot_1,Rural,49.92983,0.098827034,19.633419,No
Robot_1,Urban,50.12181,0.1024135,12.207274,No
Robot_1,Rural,50.908924,0.10341996,11.598251,Yes
Robot_3,Rural,50.24243,0.10165105,15.463087,No
Robot_3,Rural,50.064144,0.1022057,12.674939,No
Robot_2,Urban,50.614964,0.10118904,14.754005,Yes
Robot_1,Urban,50.21793,0.10159164,16.933388,No
Robot_2,Rural,50.840134,0.10024261,19.277786,No
Robot_3,Rural,49.917274,0.09421114,19.99853,Yes
Robot_2,Rural,50.556644,0.10130087,11.646,No
Robot_1,Urban,50.183506,0.10213874,13.552458,No
Robot_2,Rural,50.644623,0.10100059,13.745791,No
Robot_2,Urban,50.36322,0.10134964,16.991602,No
Robot_3,Rural,49.986706,0.100941315,16.086306,Yes
Robot_3,Rural,49.589096,0.10336446,10.239536,No
Robot_3,Urban,50.1882,0.10070115,18.42772,No
Robot_3,Urban,49.923584,0.101872735,13.263487,No
Robot_2,Rural,50.68362,0.10085381,15.099131,No
Robot_1,Urban,50.15577,0.10177124,15.489017,No
Robot_1,Rural,50.526592,0.10154341,16.31357,Yes
Robot_3,Urban,50.152893,0.10087645,17.877907,No
Robot_3,Rural,49.57818,0.10340809,10.221221,No
Robot_1,Urban,50.076176,0.10212079,11.030593,Yes
Robot_1,Urban,50.161743,0.102336854,12.303025,No
Robot_1,Urban,50.54559,0.10151342,13.477999,Yes
Robot_3,Urban,50.083607,0.10118424,16.629757,No
Robot_1,Urban,50.121693,0.101978436,14.27315,No
Robot_2,Rural,49.51155,0.09807691,18.852804,Yes
Robot_1,Urban,50.130608,0.1019841,14.536059,No
Robot_2,Rural,50.35293,0.09925659,10.724513,Yes
Robot_3,Rural,50.052364,0.10215151,12.777394,No
Robot_1,Urban,50.13384,0.10295296,10.702337,No
Robot_2,Urban,50.36786,0.10091771,18.575947,No
Robot_2,Urban,51.63912,0.10045702,19.88303,Yes
Robot_2,Urban,50.371326,0.10155769,15.709067,No
Robot_3,Urban,49.75178,0.09926899,19.52377,Yes
Robot_1,Rural,50.40934,0.10081695,18.23262,Yes
Robot_3,Urban,49.75493,0.097481355,19.9805,Yes
Robot_2,Rural,50.535122,0.10137664,11.296692,No
Robot_1,Urban,50.12126,0.10209902,13.904442,No
Robot_1,Rural,50.860027,0.102174796,14.119681,Yes
Robot_2,Rural,50.395695,0.1018696,10.231044,No
Robot_3,Urban,50.253235,0.10053111,18.950304,No
Robot_2,Urban,49.74573,0.099140935,18.697708,Yes
Robot_3,Rural,49.934742,0.10119956,15.319028,Yes
Robot_2,Rural,50.635475,0.10103274,13.470303,No
Robot_2,Urban,50.39507,0.10206737,12.617581,No
Robot_3,Rural,50.28734,0.10060911,17.035826,Yes
Robot_3,Rural,49.81651,0.104352035,10.017588,Yes
Robot_2,Urban,50.147938,0.10013503,11.9326315,Yes
Robot_3,Urban,50.225456,0.10048678,18.946495,No
Robot_1,Rural,49.945,0.09996014,14.739503,No
Robot_3,Rural,50.322205,0.10143995,16.597738,No
Robot_3,Rural,50.029472,0.102218755,12.501861,No
Robot_3,Rural,49.766567,0.10205358,12.437922,Yes
Robot_1,Urban,50.13972,0.10303511,10.604165,No
Robot_2,Urban,50.35296,0.100999445,18.514572,No
Robot_3,Rural,49.85145,0.1026804,11.03722,No
Robot_2,Urban,50.388187,0.10193241,13.418964,No
Robot_2,Rural,50.07864,0.094652005,19.996454,Yes
Robot_2,Rural,50.665585,0.1009176,14.504721,No
Robot_1,Urban,50.169594,0.10238516,12.382802,No
Robot_1,Urban,50.197346,0.101852685,15.059542,No
Robot_2,Rural,50.42568,0.09971932,10.381665,Yes
Robot_2,Urban,50.399532,0.102197364,12.103415,No
Robot_2,Rural,50.676746,0.100882694,14.779321,No
Robot_3,Urban,49.953487,0.101747036,13.846802,No
Robot_1,Urban,50.12635,0.10249687,11.8665085,No
Robot_1,Rural,50.81746,0.1029282,12.540462,Yes
Robot_2,Rural,51.035748,0.09957593,19.916689,No
Robot_3,Rural,49.917797,0.10250905,11.46733,No
Robot_2,Urban,50.401997,0.10228357,11.769978,No
Robot_2,Rural,50.91715,0.09988152,19.844408,No
Robot_3,Urban,50.009315,0.101507746,15.04519,No
Robot_3,Urban,50.222286,0.10051483,18.88621,No
Robot_2,Rural,50.959892,0.09986277,19.75219,No
Robot_3,Rural,49.54169,0.1034648,10.1908045,No
Robot_1,Rural,49.968662,0.09870854,19.784681,No
Robot_3,Urban,49.812428,0.100349165,18.745974,Yes
Robot_1,Rural,49.893223,0.09879885,19.461725,No
Robot_3,Rural,50.680225,0.10022458,18.401533,Yes
Robot_1,Rural,50.722046,0.10245922,13.712266,Yes
Robot_3,Rural,50.81946,0.10016632,19.671492,No
Robot_3,Rural,49.807125,0.10263705,12.0653925,Yes
Robot_2,Rural,50.32903,0.09590454,19.890823,Yes
Robot_3,Urban,49.924995,0.101863876,13.306125,No
Robot_1,Rural,49.94576,0.10006876,13.954641,No
Robot_1,Rural,50.963646,0.10366452,11.262826,Yes
Robot_3,Rural,50.411114,0.10120737,17.656776,No
Robot_2,Rural,50.614643,0.10110642,12.879275,No
Robot_2,Urban,50.4047,0.10247347,11.175889,No
Robot_3,Rural,50.177227,0.101823576,14.4834585,No
Robot_2,Rural,50.75259,0.100604884,17.248526,No
Robot_1,Urban,50.075993,0.101783685,16.164108,No
Robot_2,Urban,50.40131,0.10229359,11.691471,No
Robot_2,Rural,50.84198,0.10029008,18.911425,No
Robot_3,Urban,50.09205,0.10166562,14.803802,No
Robot_2,Rural,50.181244,0.09505553,19.992096,Yes
Robot_3,Urban,50.126,0.10115499,16.91669,No
Robot_2,Rural,50.833855,0.09879315,14.592083,Yes
Robot_3,Urban,50.15214,0.10087487,17.886847,No
Robot_2,Urban,50.33286,0.100746736,19.198784,No
Robot_3,Rural,50.54361,0.10087097,18.709837,No
Robot_2,Rural,49.882416,0.100421295,11.127121,Yes
Robot_1,Urban,50.126057,0.102090985,13.769049,No
Robot_1,Rural,50.774887,0.10266885,13.332171,Yes
Robot_3,Rural,49.703484,0.10074123,16.122644,Yes
Robot_2,Rural,50.18068,0.09685597,19.293798,Yes
Robot_2,Rural,50.605698,0.10113937,12.637749,No
Robot_2,Urban,50.37516,0.10151024,16.014784,No
Robot_1,Rural,50.04867,0.09910771,19.665377,Yes
Robot_3,Urban,50.361355,0.10588534,10.068364,Yes
Robot_3,Rural,49.57889,0.10339045,10.226376,No
Robot_1,Rural,49.928684,0.09966399,16.51355,No
Robot_2,Urban,50.12146,0.10020599,11.80793,Yes
Robot_3,Urban,50.084553,0.10118028,16.650778,No
Robot_1,Urban,50.088966,0.10207969,14.331933,No
Robot_3,Urban,50.05973,0.1012864,16.150158,No
Robot_1,Urban,50.13553,0.10240122,11.972511,No
Robot_3,Rural,50.11331,0.1019916,13.5682335,No
Robot_3,Rural,50.178974,0.101819225,14.5048685,No
Robot_1,Rural,50.16956,0.099648334,19.454908,Yes
Robot_2,Rural,50.101185,0.09753211,14.8318,Yes
Robot_2,Urban,50.404003,0.10256052,10.967004,No
Robot_3,Urban,50.240223,0.10056372,18.853128,No
Robot_2,Rural,49.50536,0.09797954,19.057259,Yes
Robot_1,Urban,50.173832,0.10181838,15.14311,No
Robot_1,Rural,50.26722,0.10015721,19.03613,Yes
Robot_2,Urban,49.74362,0.10015778,10.468043,Yes
Robot_1,Rural,50.993027,0.103678614,11.276575,Yes
Robot_2,Rural,50.798405,0.10044618,18.214293,No
Robot_3,Urban,49.995605,0.10156682,14.743748,No
Robot_3,Urban,50.05438,0.10131446,16.01645,No
Robot_3,Urban,50.016464,0.10147966,15.188103,No
Robot_1,Urban,50.178913,0.10193412,14.871632,No
Robot_2,Rural,50.294342,0.09974847,11.811779,Yes
Robot_2,Rural,50.133717,0.0961708,19.450718,Yes
Robot_3,Urban,50.25227,0.10036459,19.206665,No
Robot_1,Urban,50.051666,0.10188011,12.072374,Yes
Robot_2,Urban,50.087337,0.099598445,12.805444,Yes
Robot_2,Rural,50.746613,0.10062892,17.054756,No
Robot_1,Urban,50.128136,0.102933146,10.782268,No
Robot_3,Urban,50.148926,0.101180136,16.965578,No
Robot_1,Rural,49.92636,0.099417366,17.926222,No
Robot_3,Rural,50.300995,0.101502605,16.259909,No
Robot_2,Rural,49.88706,0.09754086,17.308805,Yes
Robot_2,Rural,49.69958,0.09772254,16.82891,Yes
Robot_2,Urban,50.33889,0.100807525,19.03859,No
Robot_3,Urban,50.128414,0.10098575,17.478489,No
Robot_3,Urban,49.960743,0.10171586,13.998552,No
Robot_1,Urban,50.133907,0.10223288,13.199886,No
Robot_1,Urban,50.139175,0.10199758,14.231187,No
Robot_1,Rural,50.579777,0.101825796,15.501632,Yes
Robot_3,Urban,50.05093,0.101333745,15.91825,No
Robot_2,Rural,50.762623,0.100577615,17.412636,No
Robot_2,Urban,50.39223,0.10206145,12.715079,No
Robot_2,Urban,49.674007,0.09765137,19.913708,Yes
Robot_3,Rural,49.864746,0.10169807,13.379678,Yes
Robot_1,Rural,50.932518,0.10294078,12.475199,Yes
Robot_2,Rural,50.31976,0.09665266,18.922712,Yes
Robot_3,Urban,50.07081,0.10124272,16.36257,No
Robot_3,Urban,50.133404,0.10096217,17.566153,No
Robot_2,Urban,50.37698,0.10149719,16.087658,No
Robot_1,Rural,49.90261,0.098915175,19.352568,No
Robot_2,Urban,50.34675,0.10077516,19.047796,No
Robot_1,Urban,50.9601,0.10192074,10.12646,Yes
Robot_1,Rural,50.96185,0.103325084,11.731801,Yes
Robot_1,Urban,50.15197,0.10253602,11.790709,No
Robot_1,Urban,50.18216,0.10223378,12.809966,No
Robot_1,Rural,49.917618,0.09877565,19.591925,No
Robot_2,Rural,50.68092,0.1008672,14.956573,No
Robot_1,Urban,50.253277,0.10190399,14.451561,No
Robot_2,Rural,50.723118,0.10070913,16.60814,No
Robot_3,Rural,49.884335,0.095719054,19.995726,Yes
Robot_2,Rural,50.606823,0.10112527,12.746424,No
Robot_1,Urban,50.197906,0.10263528,11.180545,No
Robot_2,Rural,51.544857,0.09962479,19.755865,Yes
Robot_2,Urban,50.3652,0.10099833,18.434357,No
Robot_2,Rural,50.065365,0.10258431,10.014478,No
Robot_3,Urban,49.92294,0.102063455,15.05774,Yes
Robot_1,Rural,50.181637,0.09979618,19.289066,Yes
Robot_2,Urban,50.82335,0.10406493,10.350319,Yes
Robot_2,Urban,50.364616,0.10123886,17.5648,No
Robot_3,Rural,50.093,0.10204952,13.277643,No
Robot_2,Rural,49.994102,0.09887685,11.606915,Yes
Robot_2,Urban,50.36184,0.10129898,17.235394,No
Robot_1,Rural,50.96266,0.10328881,11.856611,Yes
Robot_3,Rural,49.693447,0.100347966,17.400862,Yes
Robot_1,Urban,50.13748,0.10264133,11.50818,No
Robot_3,Rural,50.04339,0.10217547,12.6752205,No
Robot_1,Rural,50.061863,0.09918237,19.638712,Yes
Robot_2,Rural,50.326084,0.09595302,19.866564,Yes
Robot_3,Urban,49.950527,0.10175966,13.787263,No
Robot_2,Rural,50.085514,0.102679044,10.012709,No
Robot_1,Rural,49.94596,0.09890239,19.546541,No
Robot_3,Rural,50.30394,0.10148778,16.352095,No
Robot_3,Rural,50.05114,0.102155045,12.767426,No
Robot_3,Rural,50.510292,0.10094524,18.554388,No
Robot_3,Rural,50.068382,0.1021157,12.962251,No
Robot_3,Urban,49.81092,0.10055578,18.870525,Yes
Robot_2,Rural,50.062263,0.10226547,10.029215,No
Robot_1,Urban,50.194527,0.10194925,14.296452,No
Robot_1,Rural,49.963093,0.09881656,19.69167,No
Robot_2,Rural,50.680817,0.10086374,15.011538,No
Robot_1,Urban,50.106827,0.10248055,12.1258545,No
Robot_2,Urban,50.392105,0.102082044,12.624391,No
Robot_3,Urban,49.79795,0.10013282,18.641659,Yes
Robot_1,Rural,50.203014,0.09988506,19.209038,Yes
Robot_2,Rural,50.79234,0.100468524,18.090946,No
Robot_3,Urban,50.02168,0.10145936,15.287757,No
Robot_3,Rural,50.250416,0.10163612,15.531631,No
Robot_2,Rural,50.1583,0.095325716,19.992434,Yes
Robot_3,Urban,50.196938,0.10134443,16.568829,No
Robot_2,Urban,49.662785,0.09800066,19.575918,Yes
Robot_3,Rural,49.726383,0.10337612,10.144776,Yes
Robot_2,Rural,50.8909,0.100114256,19.39948,No
Robot_3,Urban,50.054874,0.101825446,14.002058,No
Robot_2,Rural,50.255577,0.09570678,19.966248,Yes
Robot_3,Urban,49.75106,0.10259012,11.016134,No
Robot_2,Rural,50.235027,0.10245657,10.030576,No
