Machine_ID,Temperature,Vibration,Operating_Hours,Color,Maintenance_Required
1,41.532461295600314,0.3130880691158817,265,black,No
1,58.794198047893445,0.6946114543198716,939,black,No
1,50.17855465001653,0.3842023269751903,648,black,Yes
1,78.89586356664375,0.3758911317128171,494,black,Yes
1,60.27455613144765,0.5420575817877428,200,black,Yes
1,52.56792505991983,0.5623893961273229,422,black,Yes
1,51.51496451797336,0.4493590875839731,539,black,Yes
1,33.64777472415855,0.5563230358743716,188,black,Yes
1,22.871406846003097,0.5676574103677681,143,black,Yes
1,65.9608543155141,0.4556244778533931,278,black,Yes
1,54.967688026027396,0.45963040159021534,837,black,Yes
1,45.673997448565935,0.5432092268486605,945,black,Yes
1,39.04819292486079,0.4939579880793077,938,black,No
1,62.81535446391963,0.506947192875535,726,black,Yes
1,46.824081591370124,0.5546673415084791,941,black,Yes
1,36.69809028327162,0.45323953872024303,929,black,Yes
1,48.674294173102425,0.5026472859131332,520,black,No
1,31.39996347194849,0.6660755095987372,737,black,Yes
1,37.86490644049657,0.4413398176542997,170,black,Yes
1,52.71734439211544,0.7059128984829406,926,black,Yes
1,37.6564095248004,0.5442234321180645,943,black,Yes
1,57.90074960564335,0.37289106703805697,430,black,Yes
1,72.5294834128089,0.5626779760859457,848,black,Yes
2,70.42272131221218,0.49765378869427973,690,white,Yes
2,39.54995909919893,0.47384979879931405,786,white,No
2,42.15804078476532,0.5321529340904255,867,white,No
2,42.54166508274322,0.6007771989084872,350,white,No
2,43.29776651786553,0.5087547352134658,313,white,No
2,57.3368574754732,0.6686735938120948,857,white,No
2,66.85052276797654,0.5297153894517684,624,white,No
2,46.78321180765321,0.41654357831110067,418,white,Yes
2,50.451946125273935,0.49286994751382607,252,white,Yes
2,64.17200989879332,0.54911811249584,972,white,No
2,50.119417267833164,0.4749195114586399,474,white,No
2,53.20201702717248,0.5036560930551538,509,white,No
2,61.76570144601286,0.566400576255262,333,white,No
2,57.76517280936911,0.5168888786050441,364,white,No
2,45.48063429840257,0.5523010960490562,575,white,No
2,51.30111732711805,0.3008205782249199,619,white,No
2,51.6922658923606,0.48439218567924464,203,white,No
2,60.812277676676494,0.5798799215808041,247,white,Yes
2,51.94059256842457,0.35399629619927675,214,white,No
2,47.46466783554564,0.4603985281465124,345,white,No
2,59.408044179818994,0.4196332682216663,755,white,No
2,59.07664400260902,0.5329566553975408,939,white,No
2,38.49438937548541,0.47686096742686757,132,white,Yes
2,41.20300469986807,0.5755542658132727,623,white,No
2,59.83204126689624,0.46175505216419666,619,white,No
2,53.23415391863239,0.5046959642471648,474,white,No
2,51.047722957498685,0.39036765211227564,764,white,No
2,51.080934139107576,0.4949423653068202,640,white,No
2,45.95124538148972,0.5346834619862456,286,white,No
2,53.10266845745894,0.5423592714831256,549,white,Yes
2,38.58884727765982,0.4889632855702184,110,white,Yes
2,60.730899677813674,0.48623661365394444,165,white,No
2,58.42171828074065,0.42666761402298387,559,white,No
2,52.44170759658439,0.4884287233578875,926,white,No
2,29.364283923790495,0.3481188444591783,107,white,No
2,41.18084568758397,0.630979272112917,309,white,No
2,41.09600411455708,0.6296966973491775,547,white,No
2,58.02367463619599,0.6059322457982373,962,white,No
2,55.02399402015213,0.3842071845518228,817,white,No
2,60.273979290677396,0.6514608480303595,537,white,Yes
2,60.614775555049256,0.40107291305666176,937,white,Yes
2,52.2007351626932,0.508124411625909,871,white,Yes
2,49.42362986310698,0.5139002659279069,332,white,No
2,52.103242678727376,0.4775757885539904,678,white,No
2,67.56929878547604,0.49078458138657094,937,white,No
2,47.85868585371057,0.44302139013577974,762,white,No
2,43.15612624014204,0.3905454524868322,898,white,No
2,39.3412647542788,0.6296548444088319,734,white,Yes
2,34.952287675319575,0.4448210410555892,567,white,No
2,38.89422454929594,0.37302457626939534,425,white,No
2,53.414418480860036,0.6093686182202749,362,white,No
2,39.32537730445084,0.5598741693521269,766,white,Yes
2,64.69550588264443,0.6408779789260037,678,white,No
2,48.95791789829614,0.46515236762201934,298,white,Yes
2,54.17818215909463,0.18709161473279123,499,white,No
2,53.71724050154726,0.3648651837914002,477,white,No
2,43.01268416698889,0.6242459323046317,546,white,No
2,64.7380892636671,0.47371544724600545,426,white,No
2,51.595876952941055,0.519943507638069,162,white,No
2,53.05753138718822,0.44727457116225944,550,white,No
2,46.51042479699251,0.49360868377887035,693,white,Yes
2,41.416466373984186,0.47388200044823425,345,white,No
2,53.60536056233686,0.37624893321826697,701,white,No
2,66.14178922385847,0.507932566274982,607,white,No
2,48.5780901526704,0.6290517454914492,749,white,No
2,49.81838980125565,0.5447481149593482,192,white,No
2,54.8579838791617,0.6494677263614972,587,white,No
2,51.565568454873144,0.3518620823744637,555,white,No
2,55.06335247543918,0.5700388620100673,821,white,No
2,56.50629275335764,0.5099598519643367,595,white,No
2,54.60001139247969,0.49027952322221907,261,white,No
2,52.26002499714401,0.2942720753815333,637,white,No
2,54.44758392848949,0.4264392897592971,567,white,No
2,55.89115174141928,0.35389967330531436,203,white,Yes
2,58.52753215699458,0.31023023405008976,658,white,No
2,58.24393433056265,0.4913257545115221,342,white,No
2,62.36436155848904,0.4904869304885815,125,white,No
2,49.99007449730244,0.4879118372954914,918,white,Yes
2,37.67155515840358,0.5124749838444342,415,white,No
2,45.938188018554605,0.5217181171881705,974,white,Yes
2,55.12717818995619,0.4133068952006722,561,white,No
2,39.25477820004642,0.5983988977630423,595,white,No
2,64.15790814132528,0.4954849227993938,873,white,No
2,61.79815528543922,0.45010435259767995,497,white,Yes
2,50.78427906687448,0.5031013854861519,215,white,No
2,35.93733286164772,0.6181882565903236,414,white,No
2,59.73353553786656,0.45452982100782013,937,white,No
2,56.86258239649172,0.4413633211635536,300,white,No
2,58.912189888594696,0.45638676901021263,327,white,No
2,51.363533190290326,0.4858014584072089,636,white,No
2,56.043819459392715,0.6696713305589813,338,white,No
2,43.608955611040095,0.4206571067106684,546,white,No
2,51.29317974388297,0.5436838127443371,850,white,No
2,48.51944478235074,0.5160227242162891,442,white,No
2,50.00725185377484,0.3994174125149135,507,white,No
2,57.71112793551343,0.411067778622477,657,white,No
2,53.00497262671255,0.5157939484051555,323,white,No
2,33.669400470410366,0.33341954090975845,660,white,No
2,50.71581876135792,0.34079642679074035,649,white,Yes
2,61.724225605360246,0.5521112857359792,870,white,No
3,48.36055349820619,0.5775266167675129,139,white,No
3,45.37431372128806,0.5830671854495284,810,white,No
3,58.8707186744627,0.47749573431403475,649,white,No
3,57.31515529754641,0.4986794764608603,341,white,No
3,51.97389675319439,0.40710018841107243,899,white,No
3,53.309054694971266,0.4280923806536126,133,white,No
3,45.63648661490535,0.5118456805577015,569,white,No
3,52.045605939551066,0.4886613848024671,206,white,No
3,40.864130691710216,0.6144401589930277,880,white,No
3,54.569646658127006,0.44261357661250844,850,white,No
3,51.71536827311154,0.36559888597817675,931,white,Yes
3,45.634210857299784,0.5499509348205253,157,white,No
3,46.535170891152745,0.6256172739565825,527,white,No
3,54.03244750288531,0.3982550039487995,429,white,Yes
3,47.65900439376754,0.5909293311832318,580,white,No
3,41.58608961685925,0.5383988197574617,576,white,No
3,37.44933681951163,0.49103251318783564,531,white,Yes
3,57.730800421807004,0.5480070463299183,677,white,No
3,43.41517590831064,0.4798425635236681,395,white,No
3,43.87735312223791,0.430971517299532,439,white,No
3,47.19113999137268,0.4369500127248818,503,white,No
3,53.937794085208125,0.5262255580380472,427,white,No
3,46.97948008369598,0.2858478935127404,202,white,Yes
3,55.05024857973871,0.43032188187878806,238,white,No
3,40.589554604432394,0.4143837956808753,422,white,No
3,43.46630576332127,0.4799146707279091,571,white,No
3,50.3992772282553,0.3752048584764991,844,white,No
3,53.465885754618476,0.68289462038284,142,white,No
3,45.877655521549336,0.6456976061501309,622,white,No
3,58.76071891080126,0.5416158957720889,559,white,No
3,59.0929305418026,0.6011316831872741,114,white,No
3,46.03400034224456,0.49264981682475245,828,white,No
3,49.505295671005825,0.5051941744748258,421,white,No
3,45.54413130387352,0.470319722118197,999,white,No
3,37.95587638785477,0.6472408265818137,987,white,No
3,45.09055000172688,0.5257094347329673,609,white,No
3,44.83160253479926,0.43166437627298737,190,white,No
3,57.74118504167755,0.7162451231785435,873,white,No
3,41.443928621681394,0.5284708326183954,561,white,No
3,43.47662054358664,0.3654515789386774,251,white,No
3,49.611866706577636,0.6617507122838164,372,white,No
3,56.585012154577925,0.6109471502680776,735,white,No
3,54.15299513816041,0.38830975829613373,749,white,No
3,40.11534631650709,0.4020791249480328,130,white,Yes
3,39.08316730033142,0.37458034818643926,842,white,No
3,57.2943555784658,0.45099681220345156,606,white,No
3,55.44610927080563,0.565735920455592,886,white,No
3,74.59723156020914,0.7203829121490122,877,white,Yes
3,55.215880878690164,0.6351219121985252,863,white,No
3,62.45697331961653,0.6491306577686037,436,white,No
3,63.8158234402717,0.35182191303748267,751,white,No
3,40.18119672146169,0.49865208189044374,602,white,No
3,45.428486730517385,0.5832287573643986,636,white,No
3,56.067254484193846,0.34605682915664937,146,white,No
3,49.48550297878194,0.4381373640263003,251,white,Yes
3,38.07879408808485,0.4056827827607549,366,white,No
3,71.69252492418408,0.4851788571392782,675,white,No
3,48.02809694811916,0.54932157273739,395,white,No
3,58.93007569119493,0.48621786637889824,712,white,No
3,50.91359059398664,0.5139745451462701,419,white,Yes
3,43.33492200198037,0.5754978319086892,422,white,Yes
3,55.49284767997431,0.25373514192262425,296,white,No
3,62.29566194082544,0.2725145810104611,908,white,Yes
3,64.55535708450915,0.6164752746877513,737,white,No
3,57.96095649696909,0.4646025535455261,783,white,No
3,54.954245314760286,0.4718353591887905,808,white,No
3,53.02008888293736,0.7231000482063635,741,white,No
3,48.075060963989344,0.6260409233812311,343,white,Yes
3,56.40862109524409,0.31030718512798705,521,white,Yes
3,41.75506724592254,0.42261944550166625,141,white,No
3,58.68703813574909,0.5463839737684398,765,white,No
3,62.36470700826761,0.7105319080950506,742,white,No
3,59.22549726602479,0.4385364474445736,258,white,No
3,51.90652528182703,0.4127586368856315,577,white,No
3,54.12945709122411,0.4935929225768328,573,white,No
3,42.67602728170777,0.6444529661325937,550,white,Yes
3,37.28792085256483,0.5174930469812346,445,white,Yes
3,44.99999948219968,0.5769045459752717,556,white,No
3,39.14697889288158,0.5997325187883086,905,white,No
3,52.63459715348783,0.6077349194756687,696,white,No
3,40.793489240982886,0.5515319483771484,282,white,No
3,71.52620744102225,0.6571618178228442,303,white,Yes
3,49.13428027507901,0.46533987587446796,952,white,Yes
3,63.67627435250097,0.3897634695445465,108,white,Yes
3,40.27245377924087,0.4135800010777153,516,white,No
3,54.432135817434514,0.43422371271505206,230,white,No
3,44.72749975584286,0.4085982262588804,235,white,No
3,52.4922294034309,0.5533286376946274,638,white,Yes
3,56.751317742933,0.45083947744510294,344,white,No
3,44.429095445135786,0.5647116379076754,364,white,No
3,43.76493266951947,0.5855321052177789,757,white,No
3,48.61971503852449,0.5459356194106942,115,white,No
3,38.675549328955796,0.46227404348658185,809,white,Yes
3,48.79435072385297,0.5070677098569729,551,white,No
3,50.70189804012385,0.5024006267252279,359,white,No
3,50.030991243818896,0.4689843081369658,231,white,No
3,43.13858222439612,0.638438178658532,664,white,Yes
3,38.13749016369696,0.512817466202137,449,white,Yes
3,59.5408140615079,0.5917171653477791,758,white,Yes
3,30.603552936729447,0.5013726087471363,440,white,No
4,67.23061127784315,0.694559572468586,434,white,Yes
4,55.55693092972026,0.24424464185618178,106,white,No
4,55.569122295154756,0.5416546842055576,868,white,No
4,56.841239327350486,0.5001246027942006,392,white,No
4,49.8579703082662,0.639993052176376,433,white,No
4,49.79893451611295,0.510884913089765,530,white,No
4,56.08122412411706,0.47577998864962706,951,white,No
4,52.990928006513954,0.34578365841055325,688,white,Yes
4,51.99371522967451,0.6442590459879346,961,white,No
4,53.60690376544748,0.5509230092593953,787,white,No
4,58.77120596411675,0.6071510097391748,272,white,Yes
4,33.10456666242186,0.49927525554753593,223,white,Yes
4,51.200189774489445,0.5197270561485787,508,white,No
4,46.18902822598063,0.44676916655332816,236,white,No
4,64.67965976358113,0.3934860517470805,273,white,Yes
4,39.17994614980491,0.6241357789958552,327,white,Yes
4,50.58441758527448,0.397370039214888,229,white,No
4,44.17577908797598,0.6858898359924809,968,white,No
4,46.278228439550126,0.44851232913203376,356,white,No
4,46.56505085870121,0.5325877261097982,554,white,No
4,55.785441672077965,0.6154620679886288,816,white,No
4,47.703511988964806,0.4732836863681394,276,white,Yes
4,53.87726073484447,0.7542767953055747,559,white,No
4,60.78892256916987,0.517545667965543,242,white,No
4,43.07627576379831,0.6079637150070529,458,white,Yes
4,38.94002655677493,0.5163075156878133,615,white,No
4,49.16158825276024,0.39033072140945113,898,white,No
4,41.174217296135836,0.5328733786281048,458,white,No
4,56.69003290718955,0.5250080269313723,276,white,No
4,57.34719512675986,0.6443042296772665,408,white,No
4,51.134214259479194,0.5437486931385275,794,white,No
4,63.969424260945914,0.6269755538689882,642,white,Yes
4,70.16956907155637,0.4787678473364776,373,white,No
4,39.45526881950553,0.5144034124470623,633,white,No
4,59.19088121149932,0.3548531212635292,331,white,No
4,41.03782370486471,0.5986632835535679,298,white,No
4,41.34778582943313,0.4272657498114405,394,white,No
4,36.0859386769052,0.5386507983665237,909,white,No
4,45.59740069413065,0.41217127291941424,985,white,No
4,48.67373879224288,0.43521272445786396,706,white,No
4,41.97776871638812,0.28300265244908673,128,white,No
4,67.54666508592467,0.6410996783853744,929,white,No
4,28.908541718202805,0.40868139644405266,793,white,Yes
4,54.13181314132514,0.4649090451228929,831,white,No
4,52.37427335207542,0.41183925654685183,768,white,No
4,44.575745960474,0.7471059237734567,227,white,No
4,35.974528535921905,0.4900923797505034,706,white,Yes
4,55.02900711266729,0.6116821743069495,631,white,No
4,42.65887073025736,0.5132336258312844,906,white,No
4,42.682923934247995,0.4396722472714044,306,white,No
4,58.526217144892684,0.38177807559481935,686,white,No
4,58.63431941217007,0.4573927537468122,829,white,No
4,47.48223946654157,0.781476798024081,221,white,No
4,49.88171616608433,0.6437581671254582,281,white,No
4,72.74967153555876,0.6147035247644169,255,white,No
4,52.80280545967153,0.4907516538061827,135,white,No
4,57.47969964995786,0.4526014423609559,576,white,No
4,53.32866626486741,0.526177143829696,679,white,No
4,58.12940356473308,0.7769234466534054,994,white,No
4,51.609259149687695,0.5072300905019494,593,white,No
4,47.137647348908715,0.6400966753538094,905,white,Yes
4,43.41788804201964,0.455347898939566,979,white,No
4,35.65602334605518,0.5400623690993669,161,white,No
4,46.77976513841177,0.6255699137671252,801,white,Yes
4,38.724610380457634,0.5474302145519253,118,white,No
4,43.347529981951496,0.6589278683636077,836,white,Yes
4,49.99114782125383,0.42457743563642647,151,white,Yes
4,76.31624912396583,0.2683872460024921,547,white,No
4,43.795815708227174,0.6138052773632555,326,white,Yes
4,56.24173718651902,0.5277401074754642,896,white,No
4,60.96819231836508,0.5173916289158814,849,white,Yes
4,52.221704427168525,0.40703440513990996,174,white,No
4,29.398506762467612,0.4609962221208804,948,white,No
4,60.687038637723425,0.4585496912555772,340,white,No
4,38.059308824540125,0.5068179807883756,306,white,No
4,57.43448150255662,0.4224250257162845,486,white,Yes
4,38.99191407009784,0.6105553713356703,362,white,No
4,58.47752501203595,0.4131962003597086,786,white,No
4,52.489346152116184,0.3615727479693892,122,white,No
4,58.37752495293253,0.5522053000829387,312,white,No
4,38.31149690709665,0.5480409011889767,426,white,No
4,46.53722122803985,0.6566244417068783,935,white,Yes
4,51.41325097924293,0.4293076351141256,855,white,No
4,47.926393949843785,0.42173695963198415,171,white,Yes
4,39.88105200357496,0.4588425647717436,691,white,No
4,35.584663106446186,0.4268536045654233,529,white,No
4,43.936826057963515,0.3987129907231626,346,white,Yes
4,51.10268732663612,0.6071318451221449,598,white,Yes
4,40.308933260286175,0.44037386864901984,675,white,No
4,62.20105723170684,0.5072473165127861,475,white,No
4,47.1674965311222,0.5560970471365333,183,white,No
4,49.29571573874513,0.5781399694792958,936,white,No
4,63.10492268545571,0.5109829075104192,517,white,No
4,49.01239100640441,0.44990406798745397,474,white,No
4,54.29683810560827,0.382766945129877,354,white,Yes
4,70.30580426988945,0.2880733743345294,775,white,Yes
4,51.49761114930016,0.6707910208899618,629,white,No
4,37.124481990383316,0.5084749121858342,903,white,Yes
4,52.17888312780544,0.37967863085749703,890,white,No
4,58.22245557063317,0.5690159111114287,532,white,No
5,46.29472975574379,0.6083604154158363,950,black,Yes
5,40.96639802605875,0.46983525911708635,396,black,Yes
5,59.788418037398785,0.6216797465786159,429,black,Yes
5,51.83743341988397,0.5506826079584535,577,black,Yes
5,53.110388697296365,0.4867164355968473,730,black,Yes
5,40.931957694963266,0.5541200230488785,793,black,Yes
5,33.3914849335226,0.47554499039358444,297,black,No
5,78.12677540767984,0.7016899374029266,192,black,Yes
5,59.24997828822867,0.457613456150311,760,black,No
5,54.93871819075085,0.536790071406663,998,black,Yes
5,49.75703287231981,0.4000848393427334,254,black,No
5,41.1423960849246,0.33049489496703255,890,black,Yes
5,35.633323492713025,0.6033961623997675,205,black,Yes
5,41.50868037351024,0.6994124163471476,826,black,Yes
5,71.10570500349982,0.38961909703955755,363,black,Yes
5,48.04096616724554,0.48025326207795893,807,black,Yes
5,44.31083290740298,0.6574596556003901,339,black,Yes
5,59.47846059108146,0.46014642845424064,173,black,Yes
5,38.673175077909775,0.4558054203049849,678,black,Yes
5,50.89928376099969,0.49968625719718834,350,black,Yes
5,69.83225384590949,0.4959049770243997,922,black,Yes
5,59.64068795075567,0.43052746740210707,626,black,Yes
5,52.76683614483407,0.28351415123124685,369,black,Yes
5,40.079944116967745,0.27916801078022624,870,black,Yes
5,35.26789205404181,0.6027589742941265,420,black,No
5,47.55305302560629,0.6389892241009796,321,black,No
5,44.96184715521312,0.5810594186192649,909,black,Yes
5,51.361292096929986,0.6262783032091055,950,black,Yes
5,53.386565060521804,0.46063286542381204,757,black,No
5,35.01080141164499,0.5325888088112457,289,black,Yes
5,53.602266365563,0.5139194143468468,148,black,Yes
5,67.84176279905222,0.6479694234500557,241,black,Yes
5,56.11803823334458,0.22880271177503714,145,black,Yes
5,62.90498678464128,0.45849798806731745,787,black,Yes
5,32.32158843619843,0.43272613014898365,666,black,Yes
5,42.24825131640039,0.5676974517371085,596,black,Yes
5,38.087832358956554,0.27776542138141574,793,black,No
5,47.36681544320708,0.3984649481612596,889,black,Yes
5,55.768033058356586,0.3042467366921573,795,black,No
5,48.181407563896784,0.49228229410352425,738,black,Yes
5,52.80808258467249,0.2756333062179414,611,black,Yes
5,60.908747485025835,0.4794981636097279,533,black,No
5,55.812963186776955,0.5220887799559341,828,black,Yes
5,55.728421132814894,0.5767765173378053,978,black,Yes
5,40.82657271674897,0.49880050529506276,770,black,Yes
5,47.653787870117625,0.32783480035366364,962,black,Yes
5,61.594199010893966,0.580384071480941,171,black,No
5,48.46430345613902,0.4691352721859959,725,black,Yes
5,43.735269379859396,0.5317990824745272,813,black,Yes
5,55.1432634865766,0.7590804932717019,464,black,No
5,38.831719090522895,0.533831583712429,463,black,Yes
5,50.73413746631355,0.6046865877154819,514,black,Yes
5,26.30791026774523,0.3867006431217753,592,black,No
5,30.98285799918083,0.4125513099961177,808,black,Yes
5,37.644521604736596,0.515314067550325,345,black,Yes
5,57.055357767715066,0.4620365702841438,530,black,Yes
5,51.4332768464962,0.30455345087086216,582,black,Yes
5,48.66204773715843,0.5303803241399482,294,black,No
5,61.91455662745493,0.43733260617653724,388,black,Yes
5,57.5437529042821,0.3380233030826423,807,black,Yes
5,49.49140230874621,0.5127614601731426,369,black,Yes
5,59.83095638896539,0.287842022244991,655,black,Yes
5,57.91900986327035,0.4025213121368253,797,black,Yes
5,46.77604560527717,0.40448626339441046,567,black,Yes
5,52.029992406829756,0.44724511678020407,179,black,Yes
5,57.612815432553454,0.44285588758886174,554,black,Yes
5,44.79793614454602,0.3581107863368683,986,black,Yes
5,43.90709476470558,0.5439699443088594,564,black,Yes
5,51.75293567453497,0.6155888135234918,698,black,Yes
5,45.627282956304526,0.6162537493118248,201,black,Yes
5,56.46497399110496,0.6238641760770476,658,black,Yes
5,50.86478001105002,0.5142926469561417,423,black,Yes
5,58.41336866601089,0.5819816374398736,440,black,Yes
5,30.156509115956005,0.5832760220305845,316,black,Yes
5,69.28076185972472,0.5139980910082709,830,black,Yes
5,60.50879880811084,0.6356780897294644,935,black,No
5,49.17401377646322,0.6972069003586856,358,black,Yes
5,57.197075334499445,0.570018236527344,555,black,Yes
5,36.4311534026962,0.48284777085239966,647,black,Yes
5,55.718788907849856,0.5002608303756149,965,black,Yes
5,44.38772639533725,0.6392948194047328,733,black,Yes
5,64.89409316117062,0.551218394547821,242,black,Yes
5,63.42899009963255,0.40629239654456206,167,black,Yes
5,41.975810651243236,0.47414901960353983,804,black,Yes
5,46.00307519607973,0.5489424940366067,184,black,No
5,44.83558950113834,0.5542668692594875,666,black,Yes
5,34.66798249981563,0.5644264922498565,160,black,Yes
5,53.577077932620355,0.4471790739576896,493,black,Yes
5,53.444033891288996,0.3839823402030267,298,black,Yes
5,39.03570681721802,0.42455365411360635,314,black,Yes
5,47.208282327047705,0.3495699465255718,287,black,Yes
5,50.02158354345486,0.6232321394429757,780,black,Yes
5,60.02176296861482,0.44357716476841497,341,black,Yes
5,49.84187591299554,0.4704755132917961,378,black,No
5,62.266716153621736,0.38347114285490325,125,black,Yes
5,52.91615572942864,0.5084938432384789,588,black,No
5,47.019369830809396,0.2592436943345685,982,black,Yes
5,39.112738735540205,0.5422791288617781,786,black,Yes
5,55.266951185683915,0.34409547037138477,124,black,Yes
5,50.310270434902044,0.4960276768341409,702,black,Yes
6,52.87888351687107,0.48967301964123106,297,white,Yes
6,50.55141917728596,0.42161903813586143,902,white,No
6,66.87084583686357,0.6273623130396507,618,white,No
6,44.87421067694954,0.586365839714107,706,white,No
6,40.91008705953174,0.4773953221913962,296,white,Yes
6,38.85021494319781,0.2880492174575746,130,white,No
6,62.521527098407915,0.5909541411739945,546,white,No
6,46.40206056270701,0.6578915203345231,835,white,No
6,63.78362809366311,0.5231114532145581,148,white,No
6,55.33023864671066,0.6326719236354623,353,white,No
6,52.418405653930094,0.5541670173890907,271,white,No
6,53.05313824293805,0.6515425354276873,384,white,No
6,39.767587833829666,0.41999388359519596,299,white,Yes
6,66.22677020290557,0.5000176181333306,702,white,Yes
6,54.810302697059136,0.5968674390838935,660,white,No
6,53.81993026071805,0.5725390194592194,699,white,No
6,64.26592163786361,0.6454326252119195,533,white,No
6,43.95711105837479,0.42746912905814377,296,white,No
6,43.72415420484042,0.5266206066049233,560,white,No
6,37.32391051936126,0.47321273250214785,707,white,Yes
6,52.614158218526356,0.3689232804828654,696,white,Yes
6,52.46906263859648,0.42484433853883763,497,white,Yes
6,57.60076749803354,0.47560230759242905,386,white,No
6,52.384086676862445,0.5682877785779417,144,white,No
6,67.91428497083604,0.5345983997561714,615,white,No
6,37.590245040670126,0.6385405620695374,451,white,Yes
6,48.636494914420126,0.6856577186523506,143,white,No
6,60.41287968716903,0.3481384222825491,538,white,No
6,54.57435477271593,0.639122108875746,941,white,No
6,43.30455350216778,0.6202024272412521,831,white,Yes
6,48.50136743497951,0.38465089695187166,635,white,No
6,55.90890757517699,0.5921941476337771,463,white,No
6,62.450700308341595,0.49238014497332694,437,white,No
6,46.91613836097086,0.5646813353883061,781,white,No
6,40.75693562255829,0.5946362621075818,251,white,No
6,60.33928280987489,0.3683279371245116,401,white,Yes
6,45.46451577364161,0.5244201043322287,532,white,No
6,51.42229642708548,0.7846984092328839,238,white,No
6,57.268741126688816,0.6937889333147584,226,white,No
