Machine_ID,Temperature,Vibration,Operating_Hours,Color,Maintenance_Required
1.0,45.1048,0.24446663,311.0,white,Yes
1.0,45.104782,0.24446663,311.0,white,Yes
1.0,45.104794,0.24446665,311.0,white,Yes
1.0,45.104797,0.24446663,311.0,white,Yes
2.0,19.82798,0.4376553,834.6658,white,No
2.0,19.84675,0.4371627,834.90094,white,No
2.0,19.91206,0.435758,835.0,white,No
2.0,19.825123,0.43773735,834.5533,white,No
2.0,19.736345,0.43922025,833.99854,white,No
2.0,19.84445,0.43717015,834.8531,white,No
2.0,19.786549,0.43854517,834.10345,white,No
2.0,19.793781,0.43839258,834.24054,white,No
2.0,19.720781,0.43966046,834.0,white,No
2.0,19.767992,0.43867937,834.0,white,No
2.0,19.770716,0.43870205,834.0,white,No
2.0,19.524918,0.44859615,836.483,white,No
2.0,19.710016,0.43973958,834.0,white,No
2.0,19.758501,0.43911695,834.0,white,No
2.0,19.79487,0.43831828,834.1721,white,No
2.0,19.771172,0.43868434,834.0,white,No
2.0,19.802444,0.4381903,834.35944,white,No
2.0,19.84393,0.4371657,834.7625,white,No
2.0,19.771309,0.43882084,834.14825,white,No
2.0,19.867794,0.43672398,835.0,white,No
2.0,55.777233,0.7162737,209.0,black,Yes
2.0,55.788376,0.7162686,209.0,black,Yes
2.0,55.676636,0.7163337,209.0,black,Yes
2.0,55.719433,0.71630806,209.0,black,Yes
2.0,55.80021,0.71626264,209.0,black,Yes
2.0,55.75811,0.7162831,209.0,black,Yes
2.0,55.75303,0.71628684,209.0,black,Yes
2.0,55.76311,0.7162792,209.0,black,Yes
2.0,55.855854,0.7162289,209.0,black,Yes
2.0,55.79617,0.7162655,209.0,black,Yes
2.0,55.768597,0.71627635,209.0,black,Yes
2.0,55.761616,0.71628153,209.0,black,Yes
2.0,55.737446,0.71629345,209.0,black,Yes
2.0,55.76997,0.71627563,209.0,black,Yes
2.0,55.75628,0.7162831,209.0,black,Yes
2.0,55.76211,0.7162799,209.0,black,Yes
2.0,55.763813,0.7162796,209.0,black,Yes
2.0,55.75826,0.7162825,209.0,black,Yes
2.0,55.77909,0.7162726,209.0,black,Yes
2.0,55.815594,0.7162561,209.0,black,Yes
2.0,55.762047,0.71628106,209.0,black,Yes
2.0,55.746468,0.7162895,209.0,black,Yes
2.0,55.720215,0.7163067,209.0,black,Yes
2.0,55.739815,0.7162943,209.0,black,Yes
2.0,57.167427,0.43519634,677.0,black,Yes
2.0,57.213,0.43511575,677.0,black,Yes
2.0,57.002773,0.4352712,677.0,black,Yes
2.0,57.06107,0.4349834,677.0,black,Yes
2.0,57.262413,0.43521512,677.0,black,Yes
2.0,57.12859,0.43498066,677.0,black,Yes
2.0,57.119053,0.43500975,677.0,black,Yes
2.0,57.123123,0.43498114,677.0,black,Yes
2.0,57.80557,0.43748537,671.4712,black,Yes
2.0,57.3003,0.43543056,677.0,black,Yes
2.0,57.121696,0.43489993,677.0,black,Yes
2.0,57.159145,0.43512282,677.0,black,Yes
2.0,57.067955,0.43491852,677.0,black,Yes
2.0,57.131756,0.43507698,677.0,black,Yes
2.0,57.107925,0.43479422,677.0,black,Yes
2.0,57.122494,0.43502894,677.0,black,Yes
2.0,57.140965,0.4350249,677.0,black,Yes
2.0,57.11289,0.43510717,677.0,black,Yes
2.0,57.169685,0.43517026,677.0,black,Yes
2.0,57.35732,0.43557525,677.0,black,Yes
2.0,57.129135,0.43508318,677.0,black,Yes
2.0,57.110207,0.43511802,677.0,black,Yes
2.0,57.040363,0.43507975,677.0,black,Yes
2.0,57.113716,0.4348929,677.0,black,Yes
2.0,19.77319,0.4386498,834.0,white,No
2.0,19.752932,0.4392175,834.0,white,No
2.0,19.977022,0.4352672,835.9194,white,No
2.0,19.900812,0.43584463,835.0,white,No
2.0,19.742313,0.43921897,834.0,white,No
2.0,19.816866,0.4380778,834.5458,white,No
2.0,19.830454,0.4373738,834.4859,white,No
2.0,19.827312,0.4376327,834.57336,white,No
2.0,19.546373,0.44647384,835.0,white,No
2.0,19.725248,0.43932578,834.0,white,No
2.0,19.82555,0.43764678,834.4921,white,No
2.0,19.788486,0.43860304,834.2903,white,No
2.0,19.905834,0.4357636,835.0,white,No
2.0,19.812944,0.43808946,834.38947,white,No
2.0,19.851341,0.43713808,835.0,white,No
2.0,19.82006,0.4380625,834.5994,white,No
2.0,19.805483,0.43816748,834.42975,white,No
2.0,19.842339,0.43715215,834.5987,white,No
2.0,19.769884,0.43870708,834.0,white,No
2.0,19.692879,0.43975836,833.9416,white,No
2.0,19.81419,0.4380693,834.34424,white,No
2.0,19.845175,0.4371689,834.8462,white,No
2.0,19.929783,0.43564507,835.067,white,No
2.0,19.835396,0.43755805,834.9422,white,No
2.0,55.76815,0.71627665,209.0,black,Yes
2.0,55.787643,0.7162686,209.0,black,Yes
2.0,55.709682,0.7163172,209.0,black,Yes
2.0,55.716225,0.7163115,209.0,black,Yes
2.0,55.80537,0.7162583,209.0,black,Yes
2.0,55.745293,0.7162897,209.0,black,Yes
2.0,55.825275,0.7162517,209.0,black,Yes
2.0,55.785694,0.7162688,209.0,black,Yes
3.0,58.31663,0.5664986,460.0,white,No
3.0,58.3167,0.5664985,460.0,white,No
3.0,58.31663,0.5664986,460.0,white,No
3.0,58.31685,0.56649834,460.0,white,No
3.0,58.31668,0.5664985,460.0,white,No
3.0,58.316536,0.5664986,460.0,white,No
3.0,58.31651,0.56649864,460.0,white,No
3.0,58.31671,0.56649834,460.0,white,No
3.0,58.316685,0.5664985,460.0,white,No
3.0,58.31677,0.56649846,460.0,white,No
3.0,58.31663,0.5664986,460.0,white,No
3.0,58.316868,0.5664982,460.0,white,No
3.0,58.316505,0.5664985,460.0,white,No
3.0,58.31648,0.56649864,460.0,white,No
3.0,58.316666,0.5664985,460.0,white,No
3.0,58.316635,0.5664986,460.0,white,No
3.0,58.31647,0.5664987,460.0,white,No
3.0,58.31671,0.5664985,460.0,white,No
3.0,58.316788,0.56649846,460.0,white,No
3.0,58.31676,0.56649846,460.0,white,No
3.0,58.316788,0.5664984,460.0,white,No
3.0,58.316498,0.56649876,460.0,white,No
3.0,58.31668,0.5664985,460.0,white,No
3.0,58.31665,0.56649864,460.0,white,No
3.0,58.3167,0.5664985,460.0,white,No
3.0,58.31676,0.56649846,460.0,white,No
3.0,58.31674,0.5664985,460.0,white,No
3.0,58.316933,0.56649834,460.0,white,No
3.0,58.31675,0.5664985,460.0,white,No
3.0,58.316635,0.5664986,460.0,white,No
3.0,58.316593,0.56649864,460.0,white,No
3.0,58.31682,0.56649834,460.0,white,No
3.0,58.316807,0.56649846,460.0,white,No
3.0,58.316837,0.56649846,460.0,white,No
3.0,58.3167,0.5664985,460.0,white,No
3.0,58.316933,0.5664982,460.0,white,No
3.0,58.316593,0.5664985,460.0,white,No
3.0,58.316574,0.56649864,460.0,white,No
3.0,58.31672,0.5664985,460.0,white,No
3.0,58.316704,0.5664985,460.0,white,No
3.0,58.316574,0.5664987,460.0,white,No
3.0,58.31678,0.5664985,460.0,white,No
3.0,58.316875,0.5664984,460.0,white,No
3.0,58.316887,0.56649846,460.0,white,No
3.0,58.316864,0.5664984,460.0,white,No
3.0,58.316597,0.56649876,460.0,white,No
3.0,58.31676,0.5664985,460.0,white,No
3.0,58.31672,0.5664986,460.0,white,No
3.0,58.316776,0.5664985,460.0,white,No
3.0,58.31685,0.56649846,460.0,white,No
3.0,58.316788,0.5664985,460.0,white,No
3.0,58.31699,0.56649834,460.0,white,No
3.0,58.316837,0.5664985,460.0,white,No
3.0,58.3167,0.5664986,460.0,white,No
3.0,58.316673,0.56649864,460.0,white,No
3.0,58.316906,0.5664983,460.0,white,No
3.0,58.316868,0.56649846,460.0,white,No
3.0,58.316914,0.5664984,460.0,white,No
3.0,58.31677,0.5664985,460.0,white,No
3.0,58.31703,0.56649816,460.0,white,No
3.0,58.31665,0.56649846,460.0,white,No
3.0,58.31666,0.5664986,460.0,white,No
3.0,58.316788,0.56649846,460.0,white,No
3.0,58.316788,0.5664985,460.0,white,No
3.0,58.31665,0.5664987,460.0,white,No
3.0,58.316906,0.5664985,460.0,white,No
3.0,58.31699,0.5664984,460.0,white,No
3.0,58.316933,0.5664984,460.0,white,No
3.0,58.316944,0.5664984,460.0,white,No
3.0,58.31666,0.5664987,460.0,white,No
3.0,58.316864,0.5664985,460.0,white,No
3.0,58.3168,0.5664986,460.0,white,No
3.0,58.316864,0.5664985,460.0,white,No
3.0,58.316917,0.56649846,460.0,white,No
3.0,58.316868,0.5664985,460.0,white,No
3.0,58.3171,0.5664983,460.0,white,No
3.0,58.316906,0.56649846,460.0,white,No
3.0,58.31678,0.5664986,460.0,white,No
3.0,58.316776,0.5664986,460.0,white,No
3.0,58.316956,0.5664983,460.0,white,No
3.0,58.316956,0.56649846,460.0,white,No
3.0,58.316982,0.5664984,460.0,white,No
3.0,58.316864,0.5664985,460.0,white,No
3.0,58.31708,0.56649816,460.0,white,No
3.0,58.31673,0.56649846,460.0,white,No
3.0,58.316704,0.5664986,460.0,white,No
3.0,58.316887,0.56649846,460.0,white,No
3.0,58.316883,0.5664985,460.0,white,No
3.0,58.31673,0.5664987,460.0,white,No
3.0,58.316956,0.56649846,460.0,white,No
3.0,58.31706,0.5664984,460.0,white,No
3.0,58.31705,0.5664984,460.0,white,No
3.0,58.317013,0.5664984,460.0,white,No
3.0,58.31675,0.5664987,460.0,white,No
3.0,58.316933,0.56649846,460.0,white,No
3.0,58.316868,0.5664986,460.0,white,No
3.0,58.316914,0.56649846,460.0,white,No
3.0,58.316975,0.5664984,460.0,white,No
3.0,58.316933,0.56649846,460.0,white,No
3.0,58.31717,0.5664983,460.0,white,No
4.0,51.020233,0.53266174,943.0,black,No
4.0,51.020363,0.53266287,943.0,black,No
4.0,51.020218,0.53266174,943.0,black,No
4.0,51.02027,0.53266215,943.0,black,No
4.0,51.02005,0.5326583,943.0,black,No
4.0,51.02009,0.53266,943.0,black,No
4.0,51.020287,0.5326631,943.0,black,No
4.0,51.02017,0.532661,943.0,black,No
4.0,51.02008,0.5326603,943.0,black,No
4.0,51.020325,0.53266156,943.0,black,No
4.0,51.02027,0.53266275,943.0,black,No
4.0,51.020138,0.5326631,943.0,black,No
4.0,51.023235,0.53270125,943.0,black,No
4.0,51.023304,0.53270286,943.0,black,No
4.0,51.023384,0.5327024,943.0,black,No
4.0,51.023045,0.5327003,943.0,black,No
4.0,51.023235,0.5327017,943.0,black,No
4.0,51.023155,0.53270215,943.0,black,No
4.0,51.023273,0.53270185,943.0,black,No
4.0,51.023335,0.5327018,943.0,black,No
4.0,51.02314,0.5327023,943.0,black,No
4.0,51.02318,0.5327016,943.0,black,No
4.0,51.023293,0.5327013,943.0,black,No
4.0,51.0232,0.53270215,943.0,black,No
4.0,51.023216,0.5327017,943.0,black,No
4.0,51.023354,0.53270227,943.0,black,No
4.0,51.02328,0.53270197,943.0,black,No
4.0,51.023323,0.5327021,943.0,black,No
4.0,51.02307,0.532699,943.0,black,No
4.0,51.023186,0.5327011,943.0,black,No
4.0,51.02325,0.5327022,943.0,black,No
4.0,51.023197,0.5327016,943.0,black,No
4.0,51.02303,0.53270024,943.0,black,No
4.0,51.0233,0.53270155,943.0,black,No
4.0,51.023235,0.53270197,943.0,black,No
4.0,51.02316,0.5327025,943.0,black,No
4.0,51.026337,0.5327182,943.0,black,No
4.0,51.026306,0.53271943,943.0,black,No
4.0,51.0264,0.532719,943.0,black,No
4.0,51.02604,0.53271747,943.0,black,No
4.0,51.026302,0.53271854,943.0,black,No
4.0,51.026234,0.5327189,943.0,black,No
4.0,51.02641,0.5327189,943.0,black,No
4.0,51.026318,0.53271824,943.0,black,No
4.0,51.02627,0.5327193,943.0,black,No
4.0,51.026356,0.5327188,943.0,black,No
4.0,51.026367,0.5327182,943.0,black,No
4.0,51.026287,0.5327189,943.0,black,No
4.0,51.026226,0.53271824,943.0,black,No
4.0,51.026318,0.53271866,943.0,black,No
4.0,51.026333,0.53271866,943.0,black,No
4.0,51.026382,0.53271884,943.0,black,No
4.0,51.026184,0.53271735,943.0,black,No
4.0,51.02632,0.5327184,943.0,black,No
4.0,51.02621,0.5327186,943.0,black,No
4.0,51.026215,0.5327181,943.0,black,No
4.0,51.026085,0.53271765,943.0,black,No
4.0,51.026295,0.53271806,943.0,black,No
4.0,51.02622,0.5327184,943.0,black,No
4.0,51.02618,0.5327191,943.0,black,No
4.0,51.029438,0.5327351,943.0,black,No
4.0,51.029263,0.5327358,943.0,black,No
4.0,51.02939,0.5327355,943.0,black,No
4.0,51.0291,0.5327342,943.0,black,No
4.0,51.02938,0.53273517,943.0,black,No
4.0,51.02938,0.53273594,943.0,black,No
4.0,51.029488,0.5327358,943.0,black,No
4.0,51.029312,0.53273475,943.0,black,No
4.0,51.029346,0.5327362,943.0,black,No
4.0,51.029476,0.5327359,943.0,black,No
4.0,51.029396,0.53273493,943.0,black,No
4.0,51.029373,0.5327357,943.0,black,No
4.0,51.029274,0.53273493,943.0,black,No
4.0,51.029312,0.53273517,943.0,black,No
4.0,51.029396,0.53273547,943.0,black,No
4.0,51.029453,0.53273565,943.0,black,No
4.0,51.029358,0.53273445,943.0,black,No
4.0,51.029438,0.53273535,943.0,black,No
4.0,51.02924,0.5327352,943.0,black,No
4.0,51.02921,0.5327347,943.0,black,No
4.0,51.029194,0.53273445,943.0,black,No
4.0,51.02928,0.5327345,943.0,black,No
4.0,51.02925,0.53273505,943.0,black,No
4.0,51.02922,0.53273576,943.0,black,No
4.0,51.032543,0.5327521,943.0,black,No
4.0,51.03226,0.5327524,943.0,black,No
4.0,51.03239,0.53275216,943.0,black,No
4.0,51.03219,0.532751,943.0,black,No
4.0,51.03246,0.5327521,943.0,black,No
4.0,51.032505,0.532753,943.0,black,No
4.0,51.03252,0.5327526,943.0,black,No
4.0,51.03232,0.5327513,943.0,black,No
4.0,51.032352,0.5327529,943.0,black,No
4.0,51.0325,0.5327526,943.0,black,No
4.0,51.0324,0.5327515,943.0,black,No
4.0,51.032448,0.53275263,943.0,black,No
4.0,51.03236,0.5327518,943.0,black,No
4.0,51.032314,0.53275174,943.0,black,No
4.0,51.032482,0.5327524,943.0,black,No
4.0,51.032528,0.53275245,943.0,black,No
5.0,61.23644,0.56539357,535.0,black,No
5.0,61.241512,0.56538457,535.0,black,No
5.0,61.241474,0.565385,535.0,black,No
5.0,61.23976,0.5653871,535.0,black,No
5.0,61.243225,0.56538093,535.0,black,No
5.0,61.241943,0.5653836,535.0,black,No
5.0,61.241592,0.5653842,535.0,black,No
5.0,61.24151,0.5653844,535.0,black,No
5.0,61.51857,0.56798804,542.31775,black,No
5.0,61.518673,0.56798893,542.30493,black,No
5.0,61.516357,0.5679846,542.1646,black,No
5.0,61.51622,0.5679821,542.17883,black,No
5.0,61.510796,0.5679653,542.0,black,No
5.0,61.519287,0.5679906,542.3506,black,No
5.0,61.521446,0.56799424,542.43427,black,No
5.0,61.511852,0.5679678,542.0152,black,No
5.0,61.510868,0.5679655,542.0,black,No
5.0,61.51086,0.5679655,542.0,black,No
5.0,61.51754,0.56798416,542.25745,black,No
5.0,61.515556,0.5679771,542.19794,black,No
5.0,61.51616,0.56798255,542.18024,black,No
5.0,61.51548,0.56798196,542.13184,black,No
5.0,61.51597,0.5679823,542.1665,black,No
5.0,61.51613,0.56798184,542.1713,black,No
5.0,61.520935,0.5679937,542.4033,black,No
5.0,61.516327,0.5679828,542.195,black,No
5.0,61.51624,0.5679842,542.1645,black,No
5.0,61.518143,0.56798714,542.2873,black,No
5.0,61.515285,0.5679761,542.1816,black,No
5.0,61.51608,0.5679816,542.18134,black,No
5.0,61.516388,0.5679819,542.2089,black,No
5.0,61.516403,0.56798327,542.186,black,No
5.0,61.24778,0.56537,535.0,black,No
5.0,61.24518,0.5653742,535.0,black,No
5.0,61.23631,0.5653897,535.0,black,No
5.0,61.241276,0.565381,535.0,black,No
5.0,61.238773,0.56538486,535.0,black,No
5.0,61.247894,0.56536955,535.0,black,No
5.0,61.24704,0.5653706,535.0,black,No
5.0,61.2411,0.56538075,535.0,black,No
5.0,61.238922,0.56538475,535.0,black,No
5.0,61.239048,0.56538475,535.0,black,No
5.0,61.244514,0.56537247,535.0,black,No
5.0,61.247227,0.56536907,535.0,black,No
5.0,61.24114,0.5653806,535.0,black,No
5.0,61.236107,0.5653894,535.0,black,No
5.0,61.239536,0.5653829,535.0,black,No
5.0,61.241188,0.5653813,535.0,black,No
5.0,61.24586,0.56537116,535.0,black,No
5.0,61.242493,0.56537896,535.0,black,No
5.0,61.23698,0.5653879,535.0,black,No
5.0,61.245804,0.5653734,535.0,black,No
5.0,61.247364,0.56537014,535.0,black,No
5.0,61.242283,0.5653789,535.0,black,No
5.0,61.244648,0.5653752,535.0,black,No
5.0,61.241215,0.5653806,535.0,black,No
5.0,61.510334,0.567962,542.0,black,No
5.0,61.51288,0.5679698,542.0842,black,No
5.0,61.520668,0.5679933,542.4263,black,No
5.0,61.515972,0.56798154,542.2021,black,No
5.0,61.518513,0.5679877,542.33276,black,No
5.0,61.51007,0.56796247,542.0,black,No
5.0,61.510853,0.56796485,542.0,black,No
5.0,61.51601,0.5679818,542.2034,black,No
5.0,61.518364,0.56798697,542.33154,black,No
5.0,61.518097,0.5679871,542.2957,black,No
5.0,61.513622,0.5679704,542.1361,black,No
5.0,61.511177,0.56796265,542.0384,black,No
5.0,61.51604,0.56798077,542.226,black,No
5.0,61.52084,0.5679934,542.43604,black,No
5.0,61.517963,0.56798506,542.3203,black,No
5.0,61.51605,0.5679818,542.2023,black,No
5.0,61.512306,0.56796676,542.07513,black,No
5.0,61.514557,0.5679786,542.1266,black,No
5.0,61.520115,0.5679926,542.4128,black,No
5.0,61.512104,0.5679678,542.05585,black,No
5.0,61.510715,0.5679638,542.0,black,No
5.0,61.514877,0.56797796,542.16156,black,No
5.0,61.512775,0.567972,542.0601,black,No
5.0,61.516075,0.5679809,542.2193,black,No
5.0,61.240902,0.5653761,535.0,black,No
5.0,61.241177,0.565376,535.0,black,No
5.0,61.246357,0.56536746,535.0,black,No
5.0,61.24063,0.56537807,535.0,black,No
5.0,61.245617,0.56536937,535.0,black,No
5.0,61.238422,0.565381,535.0,black,No
5.0,61.238613,0.56538045,535.0,black,No
5.0,61.24048,0.5653773,535.0,black,No
5.0,61.24689,0.5653675,535.0,black,No
5.0,61.242607,0.5653737,535.0,black,No
5.0,61.245148,0.5653685,535.0,black,No
5.0,61.244583,0.5653695,535.0,black,No
5.0,61.24424,0.5653709,535.0,black,No
5.0,61.24645,0.56536704,535.0,black,No
5.0,61.246983,0.5653665,535.0,black,No
5.0,61.240788,0.5653779,535.0,black,No
5.0,61.243923,0.56537116,535.0,black,No
5.0,61.2353,0.5653861,535.0,black,No
5.0,61.247498,0.56536555,535.0,black,No
5.0,61.24075,0.56537664,535.0,black,No
1.0,45.104786,0.24446666,311.0,white,Yes
1.0,45.10479,0.24446666,311.0,white,Yes
1.0,45.1048,0.24446666,311.0,white,Yes
1.0,45.104786,0.24446666,311.0,white,Yes
1.0,45.104824,0.24446668,311.0,white,Yes
1.0,45.104816,0.24446666,311.0,white,Yes
1.0,45.104797,0.24446666,311.0,white,Yes
1.0,45.10482,0.24446668,311.0,white,Yes
1.0,45.104794,0.24446666,311.0,white,Yes
1.0,45.104797,0.24446666,311.0,white,Yes
1.0,45.10482,0.24446668,311.0,white,Yes
1.0,45.10482,0.24446668,311.0,white,Yes
1.0,45.104813,0.24446666,311.0,white,Yes
1.0,45.104805,0.24446666,311.0,white,Yes
1.0,45.104824,0.24446666,311.0,white,Yes
1.0,45.104828,0.24446666,311.0,white,Yes
1.0,45.104794,0.24446666,311.0,white,Yes
1.0,45.104816,0.24446668,311.0,white,Yes
1.0,45.10481,0.24446666,311.0,white,Yes
1.0,45.10482,0.24446666,311.0,white,Yes
1.0,45.104824,0.24446666,311.0,white,Yes
1.0,45.104828,0.24446668,311.0,white,Yes
1.0,45.104794,0.24446666,311.0,white,Yes
1.0,45.10482,0.24446666,311.0,white,Yes
1.0,45.104828,0.24446666,311.0,white,Yes
1.0,45.10483,0.24446668,311.0,white,Yes
1.0,45.10479,0.24446668,311.0,white,Yes
1.0,45.104828,0.24446668,311.0,white,Yes
1.0,45.104824,0.24446666,311.0,white,Yes
1.0,45.104824,0.24446668,311.0,white,Yes
1.0,45.104836,0.24446666,311.0,white,Yes
1.0,45.104824,0.24446666,311.0,white,Yes
1.0,45.104824,0.24446666,311.0,white,Yes
1.0,45.104813,0.24446668,311.0,white,Yes
1.0,45.10482,0.24446666,311.0,white,Yes
1.0,45.10483,0.24446666,311.0,white,Yes
1.0,45.104794,0.24446666,311.0,white,Yes
1.0,45.10482,0.24446668,311.0,white,Yes
1.0,45.104797,0.24446666,311.0,white,Yes
1.0,45.104794,0.24446668,311.0,white,Yes
1.0,45.104828,0.24446666,311.0,white,Yes
1.0,45.10483,0.24446668,311.0,white,Yes
1.0,45.10481,0.24446666,311.0,white,Yes
1.0,45.10483,0.24446666,311.0,white,Yes
1.0,45.104816,0.24446668,311.0,white,Yes
1.0,45.104816,0.24446668,311.0,white,Yes
1.0,45.104824,0.24446666,311.0,white,Yes
1.0,45.10482,0.24446668,311.0,white,Yes
1.0,45.104794,0.24446668,311.0,white,Yes
1.0,45.10483,0.24446668,311.0,white,Yes
1.0,45.10483,0.24446668,311.0,white,Yes
1.0,45.104816,0.24446668,311.0,white,Yes
1.0,45.104828,0.24446666,311.0,white,Yes
1.0,45.1048,0.24446668,311.0,white,Yes
1.0,45.104828,0.24446666,311.0,white,Yes
1.0,45.104813,0.24446668,311.0,white,Yes
1.0,45.10482,0.24446668,311.0,white,Yes
1.0,45.104816,0.24446668,311.0,white,Yes
1.0,45.10482,0.24446666,311.0,white,Yes
1.0,45.104816,0.24446668,311.0,white,Yes
1.0,45.10481,0.24446668,311.0,white,Yes
1.0,45.104824,0.24446666,311.0,white,Yes
1.0,45.104836,0.24446666,311.0,white,Yes
1.0,45.104794,0.24446666,311.0,white,Yes
1.0,45.104816,0.24446668,311.0,white,Yes
1.0,45.104794,0.24446668,311.0,white,Yes
1.0,45.104813,0.24446666,311.0,white,Yes
1.0,45.104805,0.24446668,311.0,white,Yes
1.0,45.10481,0.24446666,311.0,white,Yes
1.0,45.104836,0.24446668,311.0,white,Yes
1.0,45.104816,0.24446668,311.0,white,Yes
1.0,45.104828,0.24446666,311.0,white,Yes
1.0,45.104805,0.24446668,311.0,white,Yes
1.0,45.104816,0.24446668,311.0,white,Yes
1.0,45.104816,0.24446668,311.0,white,Yes
1.0,45.104824,0.24446666,311.0,white,Yes
1.0,45.104774,0.24446666,311.0,white,Yes
1.0,45.104843,0.24446668,311.0,white,Yes
1.0,45.104797,0.24446666,311.0,white,Yes
1.0,45.104847,0.24446668,311.0,white,Yes
1.0,45.104805,0.24446668,311.0,white,Yes
1.0,45.10482,0.24446668,311.0,white,Yes
