Machine_ID,Temperature,Vibration,Operating_Hours,Color,Maintenance_Required
2,57.45324581544502,0.5560189100075505,267,black,Yes
2,40.70606516961435,0.3371368617324948,572,black,No
2,52.948320957679535,0.40438790826036625,294,black,Yes
2,50.543111177500656,0.4346957121603284,145,black,Yes
2,49.14244343780337,0.6099768232233292,896,black,Yes
2,52.957060378640385,0.5831095280833661,158,black,Yes
2,56.28471749207873,0.5316673011454485,819,black,Yes
2,44.61813346067765,0.5124083750388054,453,black,Yes
2,59.959661983042395,0.4153616440847966,906,black,Yes
2,54.159962030893496,0.5525021822571557,137,black,Yes
2,55.631503998264506,0.6887315089934464,200,black,Yes
2,39.77353906622001,0.6075872955064361,128,black,Yes
2,31.817259134547328,0.4195446076066147,470,black,Yes
2,62.079114909301396,0.35232120229320074,312,black,No
2,45.11090007831108,0.541828225706068,533,black,Yes
2,40.21830904867856,0.35173438904706456,290,black,Yes
2,56.883900666002795,0.22414694987787082,566,black,Yes
2,44.45973417468898,0.4849533602792957,310,black,Yes
2,27.531255786865827,0.3608400963961996,111,black,Yes
2,52.69797102486825,0.4243605696449272,329,black,Yes
2,41.342785569832465,0.561970193677344,550,black,Yes
2,49.36850711007796,0.5007070288195778,420,black,Yes
2,54.65357747571007,0.5864615749976412,554,black,Yes
2,59.781379148931606,0.5462195680853974,630,black,Yes
2,51.282614717674896,0.5486428114918607,969,black,Yes
2,67.20408310271279,0.7121150566805569,346,black,Yes
2,53.68593543958379,0.3750761445307425,740,black,Yes
2,64.20619249772267,0.617645669812672,346,black,No
2,43.40245122925345,0.3192885010861505,686,black,Yes
2,33.6398006879265,0.553203870490695,419,black,Yes
2,55.93504676234905,0.5902513492579718,828,black,Yes
2,39.126499384336526,0.500008128923051,489,black,Yes
2,66.19922285759525,0.4567425818499028,393,black,Yes
2,42.84876827360487,0.40051124232924007,712,black,Yes
2,59.03547267115351,0.5025294204651297,716,black,Yes
2,65.14805536254806,0.49301831012308084,879,black,Yes
2,47.39230959637304,0.4843690117825022,704,black,Yes
2,44.476457981686,0.5937103879249047,230,black,Yes
2,49.26171309899646,0.45612444958222564,590,black,Yes
2,69.32819707318443,0.4259501244904437,417,black,Yes
2,56.6809888074078,0.5246245481907998,941,black,Yes
2,60.5997487773784,0.4759232696260576,743,black,Yes
2,61.64576243206118,0.4030331394948127,460,black,Yes
2,56.53620635410311,0.3692471349330415,207,black,No
2,53.17235781508215,0.42356289775576395,247,black,No
2,37.58262663991241,0.469146817083258,103,black,Yes
2,77.56466546991544,0.42668358176617144,136,black,Yes
2,38.72076551897615,0.5272472521038988,901,black,Yes
2,46.98639216278213,0.5330010062723732,327,black,Yes
2,55.706265335117834,0.522974758931545,254,black,Yes
2,66.9410528301857,0.7010523502243549,683,black,Yes
2,47.67616274839526,0.7074532798194181,102,black,Yes
2,58.25632285006123,0.5953427826283949,733,black,Yes
2,58.163097988700216,0.2943581874311786,705,black,Yes
2,27.62695298403461,0.5222079982463289,702,black,Yes
2,36.563276516926244,0.5033138913570147,291,black,Yes
2,39.54005579652525,0.5142683766964136,187,black,Yes
2,58.81856993013713,0.3356398595457603,182,black,Yes
2,36.91595726559256,0.35945816393137897,616,black,Yes
2,54.54797020393627,0.5358145205918343,483,black,Yes
2,48.837615800148285,0.5718896245628162,813,black,No
2,51.41687736172994,0.5917915867826853,724,black,No
2,43.90012040303504,0.6219262735117482,437,black,Yes
2,53.155628897535884,0.715192236246426,998,black,Yes
2,41.545276083110636,0.5631326212273593,991,black,No
2,53.736108689993,0.4902993906927916,491,black,Yes
2,48.134421758094206,0.4153944252947169,937,black,Yes
2,32.13126843134539,0.4911494217197782,144,black,No
2,21.127542119113194,0.47525801042472904,261,black,Yes
2,63.727782314720784,0.539955892244152,490,black,Yes
2,63.765345981173574,0.5176812218823488,156,black,Yes
2,58.84864017812604,0.5445711172490435,576,black,Yes
2,41.109720491543236,0.5702662638080784,705,black,Yes
2,56.70568396605938,0.4457041845324905,202,black,No
2,59.02295308806484,0.3059052327020071,272,black,Yes
2,47.54273227893153,0.7577552031533491,688,black,Yes
2,50.18499449366153,0.567615502334694,726,black,No
2,34.050800742311736,0.5491008763429512,321,black,Yes
2,42.838845979674105,0.5526949234452275,729,black,No
2,59.186479100931635,0.3873854662057926,912,black,Yes
2,50.93118101402102,0.5664897623068714,472,black,Yes
2,48.33353544659083,0.8041458699137558,156,black,Yes
2,32.21564719863411,0.49434365077049774,432,black,Yes
2,58.771128700620544,0.46307844861084824,845,black,Yes
2,48.05994178934677,0.355671159259741,275,black,No
2,49.552753892510005,0.5913161003220938,306,black,Yes
3,68.89553981353104,0.2661191159104138,889,black,Yes
3,56.21012549061564,0.6202752572905568,274,black,Yes
3,37.88134471656042,0.46203959618747675,575,black,Yes
3,54.7531830381339,0.36500980057259214,517,black,Yes
3,43.76483753188255,0.5826926234070311,805,black,No
3,62.482807965787345,0.5713408971221279,215,black,No
3,47.69769801695379,0.5575286670626386,811,black,Yes
3,56.64484800838693,0.4282834600539306,726,black,Yes
3,49.398515716853595,0.3345262984618271,559,black,Yes
3,57.699975258236634,0.3191196302828526,665,black,Yes
3,64.86310505149352,0.4361383586742286,937,black,Yes
3,69.46974933156446,0.6390003801086435,286,black,Yes
3,50.8208938052837,0.6463904563575188,411,black,Yes
3,65.51854006096465,0.8225661905915091,659,black,Yes
3,47.027188332882986,0.6806019722709461,721,black,Yes
3,56.061800791625274,0.49687187214204237,410,black,Yes
3,38.11858411823849,0.47438745085463196,297,black,Yes
3,63.949847805718626,0.42597405226373947,676,black,Yes
3,54.89405487547239,0.6860290099515871,897,black,Yes
3,60.21219958017619,0.7800422369952604,331,black,Yes
3,50.00533742436918,0.4648888910881868,502,black,Yes
3,42.78045231106949,0.5910911046938992,759,black,Yes
3,45.61780249288094,0.42046640011480657,426,black,Yes
3,67.05003478695778,0.6736819128446558,934,black,No
3,49.9901514957504,0.6059843475421632,316,black,No
3,40.837489669145725,0.599132194229328,913,black,No
3,53.6517754195428,0.5229651650932594,173,black,Yes
3,46.271525351831016,0.5434379990002057,566,black,Yes
3,65.64599110176276,0.42855664799984333,791,black,Yes
3,62.51577512651744,0.6125076980500292,443,black,Yes
3,45.95265009595765,0.4876198858143229,995,black,No
3,29.458946909006585,0.3833261536014811,587,black,Yes
3,29.295103530096085,0.3940648110437056,163,black,Yes
3,45.020377774478575,0.5031420940898222,306,black,No
3,50.69615040134342,0.5078234514449792,314,black,No
3,50.82647707875647,0.5907008948053183,204,black,Yes
3,60.54980640616021,0.5202529325377234,390,black,Yes
3,50.259226559143364,0.5207352217581405,344,black,Yes
3,44.97698266008216,0.5608005739623994,243,black,Yes
3,58.35761507900133,0.3796892104494052,265,black,Yes
3,71.7178429014141,0.4541362314546536,929,black,Yes
3,38.510002201235835,0.5225079874548693,511,black,Yes
3,54.6078663906998,0.6534298921567294,879,black,Yes
3,38.36373057267208,0.6419916085352482,653,black,No
3,55.436993461426354,0.6499555941155156,276,black,Yes
3,53.530296114795924,0.3852231088631514,198,black,Yes
3,42.638644302086696,0.3662736634781394,833,black,Yes
3,37.60814876567559,0.4745988642446891,724,black,Yes
3,35.91983392818108,0.4018398350038247,903,black,Yes
3,51.702529303410536,0.42460521615313424,780,black,Yes
3,54.24072161873385,0.6395010646075525,233,black,Yes
3,49.76591469926329,0.5930354034183258,141,black,Yes
3,38.12165612160143,0.4948206069292978,677,black,Yes
3,55.81114188556049,0.5786989148243377,438,black,No
3,50.98447590330251,0.599217636181324,649,black,Yes
3,58.659457047647514,0.3396224613920088,455,black,No
3,52.577972281759514,0.525480803245779,449,black,Yes
3,47.0854708868055,0.5782116033413094,667,black,Yes
3,55.81449794972889,0.45039416016621825,212,black,Yes
3,50.328528795030316,0.4353651176121819,334,black,Yes
3,56.17523876547388,0.5261000501012033,531,black,Yes
3,31.061173073503973,0.6413548180459114,593,black,Yes
3,48.811934673420836,0.45267121207677197,877,black,Yes
3,23.16241398373052,0.2347945334247326,392,black,No
3,49.85685638362854,0.4480574285337798,839,black,Yes
3,61.42285347056831,0.40381657048309166,997,black,Yes
3,51.50515006433136,0.48781941065340434,295,black,Yes
3,60.20012481501859,0.441874255000075,741,black,Yes
3,54.0146224825197,0.41892028272667836,126,black,Yes
3,47.57221282176005,0.4428426516485307,452,black,Yes
3,61.302774738005496,0.5007106732217825,480,black,Yes
3,56.611822637735166,0.410473634687217,773,black,Yes
3,44.86565364439692,0.5859636679268032,273,black,Yes
3,56.34858945831289,0.5389907350231835,445,black,No
3,66.95784833829038,0.6148869285741436,565,black,No
3,34.68496201240206,0.5198939886673035,295,black,Yes
3,49.12631830420768,0.47942355744069637,239,black,Yes
3,48.7071504676043,0.5664810947456925,340,black,Yes
3,38.491452198261456,0.4228566814636571,335,black,Yes
3,55.48695441462726,0.47449962885833513,979,black,Yes
3,41.970356904754304,0.45419358697783263,126,black,Yes
3,51.47167419542594,0.5795607743160628,901,black,Yes
3,49.15864547940199,0.3599951373488066,825,black,Yes
3,55.24474786739563,0.4104117687960255,336,black,Yes
3,72.83008141939175,0.3869354385191796,314,black,Yes
3,58.787398580469755,0.5664607171126455,529,black,Yes
3,46.364992253342145,0.5191035011281289,453,black,Yes
3,53.359907010177146,0.46503310140322374,132,black,Yes
3,46.509349711985294,0.5166065648822546,979,black,Yes
3,40.82820686921282,0.7116085310678094,986,black,Yes
3,47.04184615907362,0.590479635864728,509,black,No
3,47.15813540742432,0.5144349302150605,909,black,Yes
3,52.13723003211974,0.44058701793282595,394,black,Yes
3,48.47920328275848,0.46701559466560333,206,black,Yes
3,55.55967680726963,0.5877489025820316,514,black,Yes
3,46.25295446544273,0.5392995446632102,825,black,Yes
3,35.64354009645236,0.33335552021566295,586,black,Yes
3,55.66596132766395,0.6026291350564084,948,black,Yes
3,41.81398745727637,0.46924037296051435,904,black,Yes
3,58.03149594229134,0.5670828280098307,869,black,Yes
4,53.39335272451912,0.2988582166507136,213,white,No
4,58.06307884896845,0.5831306273064317,544,white,Yes
4,62.01034390917438,0.45795389583847695,830,white,No
4,36.19850586233238,0.43709872501995106,401,white,No
4,51.28386816178814,0.5921793019848155,979,white,No
4,45.10879676561852,0.42450753845105393,119,white,No
4,60.72630944625737,0.5303996485358481,129,white,No
4,58.978721208109995,0.5690158074209613,545,white,No
4,42.236358796958015,0.46284407034908304,441,white,No
4,51.013372019554254,0.3868752635367797,383,white,No
4,58.413844346196214,0.5245025242542217,742,white,No
4,62.38522150174177,0.5034078774441598,630,white,No
4,37.19119887682585,0.635559434162587,275,white,No
4,53.777658710110906,0.28318438734460416,248,white,No
4,47.104042823404406,0.5419184826583786,262,white,No
4,62.91499162872396,0.6133648066182465,931,white,No
4,53.062738747061125,0.5450180380264186,804,white,No
4,27.857593523874215,0.6810484236589512,241,white,No
4,49.459047338772784,0.6691047799204419,258,white,No
4,52.602622455840326,0.5952302654394677,113,white,No
4,40.73991139115245,0.5264645085876257,567,white,No
4,39.88868568761621,0.49033379917543735,340,white,No
4,50.23944407778018,0.37427062320316007,191,white,No
4,58.312330134243645,0.5080036271912468,294,white,Yes
4,44.56828849935696,0.5138111352419248,139,white,No
4,31.629346851706536,0.4542124467277906,370,white,No
4,48.971347575990244,0.46020287433749013,634,white,No
4,40.31638276250612,0.41319263417113605,483,white,Yes
4,49.70862864446535,0.4226530789015551,861,white,No
4,50.52561728041174,0.604058323107289,579,white,No
4,56.34548462336834,0.5750102654676686,419,white,No
4,50.78402724725461,0.49413290968360024,954,white,Yes
4,29.63566439270317,0.5287964819540562,872,white,No
4,50.082487189481746,0.5425829334049815,756,white,No
4,64.12659718758981,0.4832695411342281,613,white,Yes
4,39.87461955041708,0.306586332681256,510,white,No
4,59.480706080354736,0.5561503282829148,562,white,No
4,47.209458145514915,0.49187971881171677,222,white,No
4,50.507108195611714,0.36762192193229803,829,white,No
4,62.416633769143395,0.5246093511871869,117,white,No
4,59.68354274640864,0.4375481270273781,453,white,Yes
4,64.68634617231322,0.46235948780426184,697,white,No
4,36.253980839545534,0.5686271884876578,374,white,Yes
4,66.12675592052103,0.547490438857876,808,white,Yes
4,45.48348643954197,0.4504195601916485,711,white,No
4,56.457051278812834,0.6456238769850456,109,white,No
4,44.559645541165956,0.45553209968666164,253,white,No
4,29.855315513802985,0.6208421243032769,755,white,No
4,36.744371872768276,0.7157833837669189,731,white,No
4,59.02258400903018,0.48587844496121607,529,white,No
4,53.068150361238565,0.4269365922292154,275,white,No
4,54.36413144579643,0.5423254269819648,712,white,No
4,36.008213577556845,0.4539018906174326,173,white,No
4,35.18590758039275,0.4866765564457436,489,white,Yes
4,48.965147105027434,0.6398389114162278,376,white,Yes
4,49.472152170005984,0.5294389719475896,568,white,No
4,39.202480446282976,0.31999192044683145,225,white,Yes
4,67.78969761909005,0.3886537332636831,797,white,No
4,49.66654481472014,0.3358165622588427,629,white,No
4,54.88135698939433,0.49382784719553363,415,white,No
4,48.15381614288629,0.5484933998948978,498,white,Yes
4,62.286151778218304,0.4976252747954041,485,white,No
4,59.504022742369024,0.38795884054302365,172,white,Yes
4,49.55824805451656,0.4911460526531582,558,white,No
4,34.471168544776766,0.6121209185293259,910,white,No
4,61.17981303705794,0.4374968902250353,325,white,No
4,58.43368428503344,0.4597909777306709,914,white,No
4,42.42486303941118,0.30117652436792997,685,white,No
4,50.2386671369721,0.4697710788915851,185,white,No
4,67.04631165821422,0.39878171260778694,845,white,Yes
4,51.18438821017333,0.5040969269594797,156,white,No
4,40.92029107179173,0.5115496747590161,757,white,No
4,42.95953952688092,0.6132213103467781,584,white,No
4,33.82441395016272,0.41563589683490576,182,white,Yes
4,45.32783776753449,0.6104495000055669,320,white,No
4,51.19805424119691,0.4364586124280151,238,white,No
4,49.102171956335184,0.6324907904294019,199,white,No
4,53.87511165663816,0.6503578370469039,868,white,No
4,27.262009146388444,0.4217964783643128,362,white,No
4,30.605623832676272,0.5570172269317889,982,white,No
4,40.4545241002941,0.5969257116625266,917,white,No
4,58.49724085070078,0.5966475947530674,953,white,No
4,30.207142928334704,0.4582086253283987,177,white,No
4,47.291310349613994,0.8537258932326861,423,white,No
4,52.21728140549578,0.5785002053239464,243,white,Yes
4,60.35083686111074,0.7072508236524779,848,white,No
4,47.364921461717486,0.49611964592616664,813,white,No
4,26.849223895444982,0.5684201130615124,278,white,Yes
4,62.58905475185982,0.596547555141804,984,white,Yes
4,63.738186113017136,0.30412408760735204,364,white,No
4,51.700028223144365,0.4640585353575097,566,white,No
4,34.537181665321285,0.4819213675507129,860,white,No
4,53.23774087097603,0.6361325765517185,446,white,No
4,48.5432052791489,0.5627370761671836,295,white,No
4,62.06683404152814,0.4291541103842258,205,white,No
4,59.90439495273495,0.5717287601896346,245,white,Yes
4,41.745525854107356,0.5628825845995901,876,white,Yes
4,63.78712305542121,0.29026204377337317,356,white,No
4,46.59805710502982,0.5019144091355277,268,white,Yes
4,37.85343896391187,0.5052354181166009,162,white,No
5,39.46382742193467,0.5334958034594156,707,white,Yes
5,66.56581610337166,0.630187774388577,288,white,Yes
5,55.78056866747876,0.5242709476485479,948,white,No
5,26.46489632179446,0.40910682123984715,593,white,No
5,46.6554298257666,0.43016235887108667,281,white,No
5,55.704234768719,0.49137047616687013,978,white,No
5,53.495095594504846,0.4353969833525389,543,white,No
5,40.72305208290872,0.5396624298072933,186,white,No
5,53.11114278777534,0.4449498710402765,521,white,Yes
5,48.29351374365337,0.4553032268334152,697,white,No
5,55.31552651779162,0.6056015202010193,528,white,No
5,63.44504444671902,0.47457578845561516,897,white,Yes
5,42.42656337312179,0.26853301454917083,762,white,Yes
5,47.99416122964574,0.4949468724779864,430,white,No
5,53.879212924771224,0.49397327153021864,403,white,No
5,45.13785825272923,0.47326474707988675,268,white,No
5,50.60819208399374,0.6478106313951606,926,white,Yes
5,45.8321344981977,0.4739676471718036,344,white,No
5,66.17331330969277,0.3967920840628616,799,white,No
5,53.70011595568357,0.6976103407056758,900,white,Yes
5,52.02418461630029,0.514096141291001,601,white,Yes
5,38.77309762948836,0.43860939158727597,183,white,No
5,52.238726673716286,0.40719074088302043,896,white,No
5,32.42375901035126,0.44674360344411673,890,white,No
5,42.59178628573033,0.24811052231128372,852,white,Yes
5,54.29928037056611,0.6578783600016377,594,white,No
5,45.42129587549235,0.6050101230848793,794,white,No
5,29.989105525674724,0.5983715155487493,290,white,No
5,42.67001660729064,0.4771965656331414,715,white,No
5,37.90292258538274,0.5643216066616034,787,white,No
5,34.64550599663721,0.586404415780556,217,white,No
5,61.9357144810801,0.5559961767189788,397,white,No
5,43.45122143018686,0.660385524663826,240,white,Yes
5,59.55052830922736,0.5724725755060862,132,white,Yes
5,42.20835887286908,0.47847121960733136,699,white,No
5,63.11369551512558,0.3349733926350312,474,white,No
5,55.53090020259785,0.5075454263584004,110,white,Yes
5,58.50536716909908,0.438219726255339,644,white,No
5,57.24662366925088,0.42773200645420995,671,white,Yes
5,43.19852771450971,0.39808094500234537,988,white,Yes
5,44.17023589521454,0.5451036319360897,991,white,No
5,54.92426621014178,0.4776618475876012,750,white,No
5,36.28972969722656,0.5715511804112448,543,white,No
5,45.746957356167,0.5668896006182227,610,white,Yes
5,57.98244456450483,0.38816707206365103,815,white,No
5,46.30822211223204,0.477440543489471,340,white,No
5,45.83137421964576,0.45413267542529345,585,white,No
5,44.79379333091527,0.5542940320237264,505,white,No
5,48.09179979453895,0.5653047384521872,739,white,No
5,61.92960359244935,0.4934638365421693,620,white,No
5,57.75380428960644,0.5217501231558505,706,white,No
5,59.013814616380124,0.5194723882297234,719,white,Yes
5,31.458105988342975,0.45099317620847124,697,white,No
5,53.4244033248426,0.6609535694206515,357,white,No
5,51.56397188989399,0.34844039824187056,239,white,No
5,44.22835718178389,0.4597554338323925,196,white,No
5,42.88609882609348,0.47123466762218924,764,white,Yes
5,39.79279192793929,0.5033941333262355,945,white,No
5,38.4798964084774,0.5155259064201613,564,white,No
5,49.25608324402,0.5872646656845378,206,white,No
5,38.14872640774284,0.6447094393485986,821,white,No
5,35.55545035906054,0.5698752942316764,757,white,No
5,45.97160291502091,0.44434807919358976,601,white,No
5,45.976508046745884,0.523271205495365,540,white,No
5,49.90987648056907,0.3962500446563768,198,white,No
5,67.1398911568034,0.6659502924128076,416,white,Yes
5,54.271236612186456,0.39878341746884327,168,white,No
5,47.97861583536602,0.42770185442832587,952,white,No
5,61.09032564200386,0.6713346175022272,787,white,No
5,44.893152716843126,0.4999309068857437,875,white,No
5,43.538115460972996,0.461575023845097,492,white,No
5,31.270327181210206,0.3981079241132036,932,white,Yes
5,56.931362734679766,0.5477112847490101,607,white,No
5,29.578817710625742,0.49247409115341684,290,white,No
5,57.893550255923174,0.42698396638525316,758,white,Yes
5,46.76386150042427,0.385878438415137,380,white,No
5,47.60437102680751,0.7301733472649059,556,white,Yes
5,39.91958311410581,0.4402592310936166,675,white,No
5,45.70852393833532,0.5361993412895105,319,white,No
5,47.04836212111011,0.3294745446034021,585,white,Yes
5,51.37094936586948,0.5010795972935709,876,white,No
5,51.20646740853065,0.6334760931525745,890,white,No
5,48.11571008310683,0.40055528144781205,794,white,No
5,65.17494203416415,0.6096369855766492,943,white,Yes
5,48.87361741593429,0.5258503420432973,874,white,No
5,43.3640316454365,0.5492103420110909,250,white,No
5,55.29450785539338,0.23296403640409652,485,white,Yes
5,33.6731249618324,0.42764002758964237,534,white,No
5,40.21358349986521,0.5802200243958556,917,white,Yes
5,52.61674272646607,0.4132979377601825,913,white,No
5,46.153912073736926,0.5356383545103438,530,white,Yes
5,50.177952581874244,0.56326060911038,606,white,No
5,62.76483635360371,0.6591345991261082,905,white,No
5,42.717043193679025,0.6006230322480195,310,white,No
5,51.89150017090189,0.535424050408452,682,white,No
5,51.082905249770725,0.5672203760857121,829,white,No
5,31.7833687585875,0.38020657791965573,866,white,No
5,25.648400993482078,0.5523380925692044,349,white,No
5,56.037602239847864,0.4512307828931422,922,white,Yes
5,35.69739804780795,0.6000507253711296,895,white,Yes
1,57.9181189149659,0.5190025390305357,107,black,Yes
1,43.54974808203944,0.558245573164288,125,black,Yes
1,42.37008769123425,0.36249005559752706,251,black,Yes
1,45.671935437331484,0.5553233963491,434,black,Yes
1,63.416375396231615,0.416836981722938,700,black,Yes
1,59.64003681507671,0.5637810068887396,408,black,Yes
1,35.58653141301937,0.6833421318857369,996,black,Yes
1,36.41789515780977,0.5034322538179155,665,black,Yes
1,63.23179038352872,0.5419415835299256,384,black,Yes
1,46.76845707132486,0.5203653248828473,244,black,Yes
1,47.30193858415084,0.4184301849656775,903,black,Yes
1,60.56388599452333,0.38830555198788475,533,black,Yes
1,37.520406075801915,0.4619250110675115,671,black,Yes
1,48.71410334726974,0.46271097029083474,399,black,Yes
1,46.05213961247048,0.7148585819248411,853,black,No
1,55.28685385472723,0.6845587421171763,324,black,Yes
1,44.290423030161264,0.5579254135059597,890,black,Yes
1,50.11911765786255,0.4046595544382928,409,black,No
1,35.95768025919795,0.5700737843944995,393,black,No
1,46.21858605864139,0.489459155501305,588,black,Yes
1,44.90956754255392,0.6091327052058398,734,black,Yes
1,56.08553771657986,0.5470423787230904,540,black,No
1,65.62412883249829,0.27897676485597106,554,black,Yes
1,67.77619460150277,0.538038389088316,861,black,Yes
1,56.31778894995106,0.47543171374914045,362,black,Yes
1,49.697074138213075,0.35578821052340115,114,black,No
1,31.217386610915522,0.2900306772506626,972,black,Yes
1,43.58190995327326,0.45998485323344196,246,black,Yes
1,57.314634777898576,0.5708315522092835,699,black,Yes
1,38.576189969272164,0.4830894380446807,989,black,No
1,51.62698505574154,0.4319332042182677,589,black,Yes
1,49.16593561765541,0.44376664349534056,837,black,Yes
1,55.74611989535453,0.4861566803158984,717,black,Yes
1,51.56665238622278,0.43077282755007884,901,black,Yes
1,69.85568377178737,0.5531077262579718,456,black,Yes
1,44.05743103149739,0.5542221135881893,364,black,Yes
1,45.65559375695826,0.5083032650922523,165,black,Yes
1,65.23994616414008,0.5233329574045666,871,black,Yes
